CD45 APC-A750-A,SSC-A,cell_type
0.7463937040956692,0.5827206391123015,Gra
0.7839367216763472,0.5495959524834783,Gra
0.8516428525907744,0.49698653011209365,Mono
0.8562908308073829,0.5226877617076501,Mono
0.5462985007093579,0.42106913988641775,F
0.42893232212220045,0.28601145323295696,
0.7991354907902377,0.5707304910722927,Gra
0.8339041056887028,0.5817202465803426,Gra
0.7920089605521008,0.5880325665236339,Gra
0.4547884534625103,0.3917475866746752,
0.807366598906886,0.5689203875409834,Gra
0.49057680020694455,0.441223379984041,F
0.4871398372800774,0.40420338591743366,F
0.8771416177071558,0.5030789976849269,Mono
0.47000712572201914,0.3027994681966017,
0.871373060442937,0.5345409391972954,Mono
0.32961963490128343,0.5126102062057902,
0.8817864650144954,0.6254257057752647,
0.854920135193362,0.4149868530582701,Lym
0.8461106889437817,0.39651165763330737,Lym
0.5546209639079042,0.39437637136331477,F
0.4211787792113537,0.28531612047691574,
0.5295080738813654,0.5338435915205898,F
0.7384433369309549,0.6123770081133497,Gra
0.7614217791915433,0.5739520016952759,Gra
0.3667094340291455,0.3928813874931441,
0.32420365099293885,0.34887533020989775,
0.8197793941644683,0.5904496506532727,Gra
0.8683361292456825,0.4291645174951629,Lym
0.8870729449347982,0.528210872445684,Mono
0.6126537315101194,0.5698313313578525,F
0.8625771544143263,0.46497794719795615,Lym
0.4738159433654964,0.3910226829872833,F
0.8330375647478133,0.5777424304252378,Gra
0.8898527397273529,0.5677253934504487,
0.3922893943211426,0.37402633413040814,
0.46815756679826104,0.4299917978420855,F
0.8770754118137771,0.4917781679703933,Mono
0.7552296052302511,0.5679985371810155,Gra
0.48171685650571144,0.41263312558211496,F
0.8655427112394452,0.5044657860869063,Mono
0.4434373602353104,0.4178167413622108,
0.5806861024018123,0.47211633623428484,F
0.47066699822179153,0.41530884331945667,F
0.8487040715697742,0.4996218604125921,Mono
0.7471109735546198,0.39580567569894154,
0.8611916595060036,0.4911948923217772,Mono
0.8594549321791606,0.611871221485871,
0.38685093834780315,0.39424935688439167,
0.4642137456333235,0.41004775383083925,F
0.6826257700567662,0.48220297667826495,F
0.8585104788225772,0.42944668225229704,Lym
0.8154027591114057,0.5878774906224171,Gra
0.3569034210387155,0.4116481541443425,
0.5811129004216349,0.45417029837861256,F
0.5157166843238885,0.4902378432597644,F
0.37437911789633266,0.4317076720263386,
0.837096500387424,0.648761470154488,
0.7967702371132449,0.5621736725369275,Gra
0.4757069028950931,0.42045588236424414,F
0.420529186289748,0.3743677786329294,
0.8955101151703233,0.5107242052779968,Mono
0.8962269337387457,0.5097073372477448,Mono
0.8138230363259865,0.5888733992198157,Gra
0.7734254600079726,0.5746598571511945,Gra
0.7875459718203961,0.5997293364039687,Gra
0.41840980879174067,0.414108582066415,
0.880102820526543,0.6824727538010129,C
0.7932144631694691,0.5014576378103853,
0.3654961283691396,0.3658845869900431,
0.795303834739515,0.7032656729896346,
0.5193872256216339,0.47474989408586815,F
0.879508123448875,0.42050471785201643,Lym
0.9020924591574669,0.5131081906327651,Mono
0.4299115930119125,0.4245344442369695,
0.47279908961255496,0.4372583384333857,F
0.8144161923130089,0.5813846981108872,Gra
0.42120033203239104,0.21504995384595935,
0.8083009718534595,0.5328683988737849,Gra
0.7853027305485022,0.42494750599135844,
0.29298827597317134,0.5511326052078025,
0.8403577261883876,0.39158685193704657,Lym
0.32930758439153496,0.4405198296389149,
0.9588510296829174,0.5980526351307596,
0.8550656769693196,0.5277625292249457,Mono
0.9127881652539581,0.5418186737220616,Mono
0.8678957092496437,0.5199418926515322,Mono
0.7796967419926872,0.5246136039767899,
0.8667400801299942,0.39743562257071363,Lym
0.8500347978677923,0.6010530224906376,Gra
0.8981176503679613,0.5294001541134761,Mono
0.583899164194743,0.44701610328659114,F
0.7594599698565814,0.3856444495913816,
0.859566641871453,0.48974858571124946,
0.4019760609588878,0.4016533879494937,
0.5351085990397224,0.39764644622523837,F
0.8731203429922243,0.6460330457159281,
0.7487039436443401,0.5390989436569711,Gra
0.8743548321664045,0.4550249614551531,Lym
0.3957898289861708,0.38232474467109756,
0.6576457206565816,0.4219922250319459,F
0.4556576072158941,0.4051868581126035,
0.8762548825519851,0.4006884351496511,Lym
0.9056360324405714,0.5219363878026216,Mono
0.8390276501688511,0.39222223976200266,Lym
0.43973015427942225,0.42585087219712203,
0.8793939012157224,0.6274118137863481,
0.7606560663125205,0.6421638115309799,Gra
0.8465553357174872,0.5532275529591439,
0.8219774666297512,0.6300213115795426,Gra
0.4027338649875482,0.4192379937580289,
0.5211964044039827,0.36964133797223936,F
0.8286000374648961,0.49624277270030953,
0.8964047067308726,0.6690000191447503,
0.48514654685196534,0.36568237253542324,F
0.7477229945229292,0.5350574649261851,
0.8607514334305795,0.579206347302158,
0.7841469130888784,0.5555888196254546,Gra
0.7818664649046672,0.5364521326296121,Gra
0.8410738148160654,0.5957609034710905,Gra
0.4760472012867945,0.40089593744864715,F
0.8949350819367033,0.5352134389528723,Mono
0.4632046939424302,0.4872678063322561,F
0.48931971011791625,0.4306852318766914,F
0.4893777114889126,0.4309752276447134,F
0.7766939026764355,0.5645333460179139,Gra
0.8777275176350203,0.5317763015093645,Mono
0.8448943938876402,0.5689603158174953,Gra
0.8401199427288574,0.44821534250326406,Lym
0.4961517880500895,0.42542467395075534,F
0.38092528548624993,0.324904222114817,
0.7785608595751605,0.578360331855834,Gra
0.9014529468426942,0.5445366593904435,Mono
0.853697062744094,0.5393447471853752,Mono
0.8838941989398038,0.49808387247347674,Mono
0.414043647139551,0.5399587212807321,
0.4010959417897681,0.3571594357437072,
0.5646376116291685,0.5375307933072107,F
0.47465577891147637,0.5482743166095834,F
0.41107631179463316,0.38360447447006857,
0.7563537301454752,0.5476687897556536,Gra
0.44730580845964096,0.49587558444237256,
0.912634838214338,0.5318675662789535,Mono
0.8066367485724333,0.6754935698520868,C
0.4660867287838758,0.3461845001444907,F
0.900733307748252,0.4433567262835429,Lym
0.7096446318876861,0.5321646711954214,
0.473692211876653,0.42678168903309044,F
0.5114772689318015,0.46751973367440364,F
0.9123966245571702,0.5661186059289163,
0.3917377818681083,0.4636997023495894,
0.4878456875427438,0.39614999526055855,F
0.5231673749393524,0.35244814961937143,F
0.733668812171784,0.5790715408051774,Gra
0.789267834427994,0.4432166894213213,
0.3712360004189943,0.3020708164028839,
0.882712325638446,0.4802713880695483,Lym
0.6884338203284371,0.5165916082755421,F
0.8465732468023575,0.3904197018074773,Lym
0.8808691695581884,0.5462994828640141,Mono
0.9268336623297156,0.691012555443976,
0.482715012884422,0.30177432390957754,
0.9385705968505414,0.7248925721678662,
0.6884160431097741,0.5289207341424312,F
0.8620562488802265,0.37609803518819274,Lym
0.4472460118054982,0.37501151131990385,
0.7869923169422682,0.6187013014959528,Gra
0.8653665547040279,0.49845995941410887,Mono
0.4838248515190226,0.4461367931343521,F
0.7844771572184046,0.550151831024858,Gra
0.8821590554146065,0.5089562463583865,Mono
0.26342377511285564,0.3731735074529466,
0.49266347922751924,0.3590283530380905,F
0.8793687414251071,0.9058359209529051,
0.5102703245504397,0.38415514319690963,F
0.37833917252248533,0.3886914238066446,
0.6090417559325455,0.483998756571718,F
0.47371284450947143,0.4043786203486682,F
0.6605146481407282,0.5206317330963935,F
0.8840385217153629,0.554936674003868,Mono
0.47162955727200073,0.42887637071300205,F
0.3040540194413366,0.3447225622849832,
0.8916385672806274,0.48252159396553285,Lym
0.521429267092019,0.42947776810884275,F
0.4402104225209009,0.4327409636848553,
0.45828015455380394,0.4040922891443436,F
0.47422685449490526,0.33093348061679456,F
0.8349470285735805,0.5668817775346884,Gra
0.7553842778860768,0.5965765614545044,Gra
0.8413167145226613,0.5635198549737903,Gra
0.6170487937363527,0.3872410180755816,
0.8763704198000226,0.6287678050586165,
0.8539955166599311,0.6135550449145292,Gra
0.5118952232508128,0.43567684496276415,F
0.8850590920065595,0.4199485589152299,Lym
0.5033253454230305,0.35323385698361603,F
0.4660063081218236,0.6623074690331553,
0.47813321699671696,0.30189074154021556,
0.575604743610505,0.40265829301464207,F
0.48684008181817134,0.3946744848186246,F
0.22425623970902425,0.4302370755058134,
0.8981046373777082,0.4452800901311687,Lym
0.5190657069868967,0.44931222140519345,F
0.8777828130144043,0.43245912962848226,Lym
0.7697206724354916,0.5492315061488671,Gra
0.5070279922714956,0.35303974358660273,F
0.9093923497124695,0.5516605521322946,Mono
0.6217575349397358,0.5556699745989516,F
0.4455664364998494,0.3098709366492728,
0.8583611715070816,0.531037251756981,Mono
0.8809519479113063,0.5183764533430423,Mono
0.3809631789898312,0.3933045078581415,
0.467090050247004,0.41178011854546487,F
0.7610151809387247,0.5734686095247873,Gra
0.8937878732121511,0.5154848093125641,Mono
0.8903662131898586,0.5124346558648464,Mono
0.779508962473967,0.6429261152134739,Gra
0.8549049445256157,0.6061544361822265,
0.7567312233251827,0.5397978803556811,Gra
0.8700310136759474,0.6239120400945016,
0.8773962880834811,0.5065549402892103,Mono
0.4655218770679245,0.4359576583037911,F
0.5089293553901967,0.4773967245181595,F
0.8123635397389711,0.5126099399680265,
0.8711423977184017,0.5001293248144671,Mono
0.7044672489941994,0.47667223574867096,F
0.6920653882908747,0.5132743376921514,F
0.7722546536140608,0.6026928111425779,Gra
0.9084428132522666,0.5414224824131383,Mono
0.5345129803621105,0.403613727386715,F
0.8461645795762702,0.6265599497403007,Gra
0.2514406299255657,0.4230212135892787,
0.7635139755141868,0.6057918524704451,Gra
0.8753909710095528,0.5597869341324798,Mono
0.12227053809233246,0.3891463584699621,
0.864684555350729,0.7484769675776576,C
0.4750416401798742,0.4217409015416222,F
0.7582356481698633,0.6063304521671607,Gra
0.8742121559456681,0.5194504199302941,Mono
0.8535002631117333,0.6117102441253014,Gra
0.7982910187491657,0.606410552025037,Gra
0.386955515067819,0.4109394280121806,
0.6596317300877246,0.5723489334723152,F
0.46165771148167334,0.40054135855768963,F
0.4822039446178851,0.2728715217562369,
0.8726750182980925,0.5319079885493094,Mono
0.8475930195530927,0.6592178371856393,C
0.9006646592559712,0.5310352798191088,Mono
0.8236208392542749,0.6077017591300681,Gra
0.7630323374001142,0.5860148095996119,Gra
0.7836530030287364,0.5797668385543335,Gra
0.864923545463958,0.5220146872361818,Mono
0.4100255064024267,0.36904339541173775,
0.3173321054086891,0.5500038296679828,
0.7935637348579463,0.5698913034493985,Gra
0.6152418163407986,0.40040412190787755,F
0.8548249807490339,0.5250802045245145,Mono
0.79575992965325,0.5257969268898516,
0.873817502989682,0.5046438679743731,Mono
0.8626153044873115,0.44470445868681785,Lym
0.9147406871814698,0.5651227634024497,
0.5381564991870418,0.45313883956723694,F
0.7297945392158979,0.5542790288261594,
0.9215038948724744,0.5428616066597151,Mono
0.5283139922825923,0.5189383942408936,F
0.7997807816101377,0.5148271657809385,
0.6332126541545802,0.3543147768814915,
0.8919056947583547,0.46137059367480987,Lym
0.4721376566090231,0.5346477511999411,F
0.9015476928363908,0.5310077373700843,Mono
0.409035699200014,0.6424853109542285,
0.7820928088969877,0.6318652404357042,Gra
0.785708454207388,0.5896827221273194,Gra
0.8243227800200656,0.5668912577969984,Gra
0.3433811028081782,0.43200102959578546,
0.856034730075515,0.4085335780403454,Lym
0.8386002932798792,0.5403845522647431,
0.8322609675059935,0.5586899353576661,Gra
0.5598297054353736,0.46296406593533956,F
0.8567665181360838,0.3583723331268272,Lym
0.8296261854934274,0.5350620113638654,
0.7549895747256502,0.5832831912672344,Gra
0.49570602199031444,0.4226632568314798,F
0.5214715265226042,0.43557966504503953,F
0.8494329162699117,0.4393707956426392,Lym
0.4202895169167288,0.3842466351432248,
0.8637848646306778,0.5681110235562372,
0.5778190785280193,0.3862660527006562,F
0.5705351200061992,0.40546331038785727,F
0.8699922610198766,0.557212083920445,Mono
0.8224872327970438,0.5745078912231101,Gra
0.8925468708247326,0.5496719643558551,Mono
0.8645988826669964,0.6725129585911475,C
0.5159909303512787,0.3497167393402766,F
0.7599319866375001,0.5618854902834823,Gra
0.8777193764350866,0.42106913988641775,Lym
0.853819415664635,0.38664853436236185,Lym
0.5930926314354148,0.3864031297847129,F
0.6963883440387715,0.4513487239885734,F
0.8640496405162806,0.5272871007049671,Mono
0.891045681208075,0.677098779791508,C
0.49563019176428763,0.41414890405090327,F
0.7583542291962286,0.5931580695693252,Gra
0.48717401703190566,0.37225147331747627,F
0.8490161134503624,0.7044374994367665,C
0.8906136159306269,0.4866239605324366,
0.8119183644780597,0.6180213979504258,Gra
0.7694864038750076,0.6003727571694593,Gra
0.32708414693460275,0.3829973409061753,
0.44758914158282953,0.4369174512832113,
0.3582706277450726,0.38664237628585935,
0.8925036349480366,0.5358315578550393,Mono
0.8912397296415712,0.5425356541050458,Mono
0.862351521023235,0.5206600194347989,Mono
0.8639759706935518,0.5148217052366022,Mono
0.5536255212007082,0.4801589432099532,F
0.8253252599621426,0.6225467390436545,Gra
0.8843359880031337,0.42036310300780316,Lym
0.7475257031387609,0.58035299083737,Gra
0.9041405751535715,0.5093954215307227,Mono
0.8997167697999298,0.4595709620089997,Lym
0.5560917949815332,0.48731287044989635,F
0.7961911655196168,0.5975519124200819,Gra
0.8914950738720561,0.4669384568279826,Lym
0.8306045952543589,0.5699011844710449,Gra
0.4163409274330517,0.4316154222856144,
0.684743831515902,0.4076027797587133,
0.36992121537541606,0.514740405738525,
0.8813606555198391,0.537251691559589,Mono
0.48024471623042647,0.3864161328500628,F
0.4707208159861195,0.40574695476265493,F
0.843599788027072,0.5366719906501888,Mono
0.835795182213813,0.5576439334046337,Gra
0.5285916941288862,0.5056180222831546,F
0.4352379394193581,0.43802503885377253,
0.8625759191974339,0.4080155365183136,Lym
0.9224350058875702,0.5459702994680993,Mono
0.8618944851086142,0.4315883152588498,Lym
0.8039050334218961,0.4709529719586599,
0.8874138946581728,0.44921079323687635,Lym
0.8469414359426566,0.615978209895972,Gra
0.8816464005509812,0.5413393967348165,Mono
0.33370385983928064,0.5809022173586512,
0.862815289123252,0.5355862000410321,Mono
0.19256238266673917,0.4032546193050043,
0.8776134393949766,0.4351214334913452,Lym
0.5248439694596407,0.6398668818763407,
0.868741042969479,0.5254946618466455,Mono
0.8810130535246087,0.41348073107243727,Lym
0.7718944784155362,0.6054616967107764,Gra
0.3634430653296134,0.4025310895930048,
0.7303251106098848,0.5217845445057284,
0.8957518929906066,0.5191453978943227,Mono
0.5790188766892965,0.45736701863930646,F
0.47943045996484984,0.40084126841678147,F
0.49127378846996783,0.37078171568540613,F
0.7347859244340023,0.5376730064079966,
0.7846391392907652,0.5997973032977594,Gra
0.4614497115400793,0.42745898734292814,F
0.7626404092462902,0.5984618213919658,Gra
0.4786934439811101,0.41733805612731,F
0.6421857104062872,0.47119533620724896,F
0.6932139408225112,0.46289959561393607,F
0.41342154098080036,0.2794952647942416,
0.4892782523849762,0.3762009407022369,F
0.7988533474194047,0.5061213611383346,
0.7763066666554053,0.5840405239764179,Gra
0.9132994643725711,0.4260112237230378,Lym
0.8548640127374055,0.5344927860559655,Mono
0.7200934474849022,0.5662774255691343,
0.9199525331150904,0.6941797245756728,
0.8841347142696909,0.5330650268664321,Mono
0.8787809612583377,0.6320190722213213,
0.7974705469198864,0.5862305936316025,Gra
0.8468429319828866,0.5055101817592068,Mono
0.9033546075068367,0.5594018325295455,Mono
0.8330044071561638,0.4889835672906116,
0.7937503126579672,0.6161138255689609,Gra
0.2891114264912807,0.3719707575524641,
0.5440374860005176,0.4569819012282401,F
0.6245783294980262,0.517466380154374,F
0.8423006669759758,0.378713175241524,Lym
0.5247784672618583,0.3817691844470105,F
0.47040810336833505,0.45016636117267084,F
0.885576319893005,0.5245633464475968,Mono
0.8014639373273235,0.5240230392278504,
0.8035472416193566,0.6287909543354041,Gra
0.8922667967097382,0.5679226708085933,
0.8487690666796172,0.641799310346481,
0.5298281537877157,0.4120370217620247,F
0.8745842654854596,0.502885187327026,Mono
0.839067886732978,0.6346697825144493,Gra
0.82869143958918,0.5617782995581343,Gra
0.40984886181878144,0.4016275398572107,
0.8814281189428598,0.44433308776436303,Lym
0.47271543854969716,0.4105249243810201,F
0.8237193891821603,0.5024763547186513,
0.24382445365179803,0.36656339915743696,
0.39548142385645924,0.42498810074153526,
0.4898564785265869,0.405202849768547,F
0.9214997939016509,0.5397151272129225,Mono
0.8039505696579335,0.5927080163289352,Gra
0.9240751168169322,0.5390169890539723,Mono
0.7504204699619206,0.583733599204835,Gra
0.5852179554190636,0.6007860061400416,
0.9028915065794858,0.5303662988344221,Mono
0.8375083295035646,0.5110278361683949,Mono
0.78573920809191,0.533226964058729,Gra
0.4222696855362457,0.41206553672625396,
0.9095780647500342,0.5785968904177299,
0.6326663021276776,0.630363979035646,
0.14313880258492526,0.5066591505750453,
0.5980454296362738,0.6820668120494869,
0.9167748810848083,0.5135154682932264,Mono
0.7553922210665348,0.6003238710925862,Gra
0.8738340578241359,0.4998553861581807,Mono
0.8583667937461544,0.37399785253931334,Lym
