CD34 ECD-A,CD45 APC-A750-A,cell_type
0.32427827711674273,0.47042266449971404,
0.6340405689146306,0.828172087303465,
0.5832059751270757,0.7800971424666806,
0.5580158263363013,0.7817591370885391,
0.5698127423133958,0.8149066476168857,
0.5800536252735152,0.7701931006760973,
0.6584591818667279,0.8060002183731221,
0.6036874843045048,0.7954420961845099,
0.5541362926359154,0.8247320139881511,
0.4734096475218739,0.34322933407518247,
0.5720726801643956,0.763456124584218,
0.5057366386200457,0.5094733422979492,
0.5363534463839239,0.801400044953694,
0.5998193324693809,0.785388971454898,
0.6384128491044742,0.6967133317774088,
0.565908624882177,0.8052697034109698,
0.578540044630285,0.7938998261777754,
0.5153563358243111,0.8641787185520845,
0.630257861419065,0.8672666897816159,
0.6301544516115307,0.8028864752493812,
0.5668450539373878,0.7838033819714534,
0.7610635125696751,0.9283360937245435,
0.506488431836537,0.6406781827135544,
0.5582068929892277,0.786071072762862,
0.6054806023434639,0.8154361813390565,
0.4424510579334864,0.43463911460848037,
0.5317257642102099,0.6488258894466473,
0.5482733066039264,0.7920140733078991,
0.4559468215684183,0.4685701457265627,
0.5931593303758371,0.7939196090879961,
0.5514709245352317,0.8126079687588461,
0.6517258884132505,0.8787999492957573,
0.5235464028799011,0.7835558977645629,
0.5428218363485723,0.6367235049574262,
0.5145281966053048,0.41303666800469874,
0.5849053137423729,0.7108050657861095,
0.596702761050039,0.75025982785423,
0.5434527510440932,0.6065013719601539,
0.5217269971003483,0.5870740169715981,
0.6771914620674064,0.8912426578060342,
0.5719372044229157,0.7576953892099206,
0.5782568506240423,0.7987289249720607,
0.5746239419432955,0.7945108311851194,
0.5858710477659065,0.8143826567381106,
0.574768179087187,0.7945288084420379,
0.6699207065520842,0.7117719425855425,
0.3891694676239919,0.8538653510808546,
0.5503453567008982,0.7781180044530526,
0.5809299410539869,0.7710516931267285,
0.47903544907222556,0.45259367697074504,
0.6109153730590865,0.8162640378180055,
0.5800620174404775,0.7647419077617235,
0.5479459385995396,0.6088120333414168,
0.4958823431968047,0.638253276609633,
0.4744938460264951,0.8821029565557411,
0.5986452160044247,0.7704162530871155,
0.21940290445718585,0.7987919950782233,
0.6135930472148698,0.889677185102665,
0.6751479411620394,0.8597931823435688,
0.38723160902314796,0.28603644473090994,
0.7318485264129646,0.6829671834404131,H
0.5426770790271199,0.765924213280021,
0.5898101861019952,0.6360156371288006,
0.5790947427294085,0.7768459326708436,
0.44333541219803796,0.8551159985582817,
0.5545498771952738,0.7537283897681789,
0.4069727790487648,0.3140896419247682,
0.4513717314141904,0.42046406639284134,
0.4263813060940033,0.47811803406712455,
0.6328436905865438,0.8251068083722747,
0.5574623739829099,0.8015239979075987,
0.533453746309342,0.7064352926772083,
0.5997870542298567,0.772342425008969,
0.6007271028268,0.8065191541565508,
0.84705346812383,0.6866479556867949,H
0.5470203424656952,0.8454520552039594,
0.5642283230818279,0.7924072437800144,
0.47674920251787006,0.3981007397727977,
0.3705067564571095,0.47804924473983085,
0.528671435040431,0.5987643503965033,
0.5705355261501283,0.7982980086255252,
0.5762440873084183,0.7992207893997252,
0.5756100075734598,0.6511405019234697,
0.5695380829282521,0.7807623604916917,
0.5225701142739039,0.8097098944955756,
0.5476300572682361,0.7642165231497424,
0.6507060186259682,0.8717831654006107,
0.41678796691056275,0.5465327598088946,
0.4873127090776439,0.749538385796126,
0.5550607576081152,0.7597378511237353,
0.5428975497431546,0.7374311750645982,
0.6145117339538855,0.8072245577089373,
0.6503179189558494,0.8682377162608076,
0.4635714889558129,0.6191475536760719,
0.5692430386191817,0.7931741292299361,
0.5422619396652862,0.7835801471034644,
0.6797047497812416,0.8670857880627186,
0.5716514425948558,0.8015294865551592,
0.6919806164231413,0.8331027734485064,
0.45169634827467553,0.8341488913015169,
0.5141762282451756,0.6774831276550014,
0.38168839415368866,0.6938708874287646,
0.5012645889368128,0.5148906233981899,
0.5019555512601634,0.641091373922632,
0.3968419097696535,0.580179556431291,
0.5695332566173134,0.7901477672497331,
0.3521616582573158,0.40630333684828185,
0.6487097834043805,0.837832169018123,
0.6193657323289032,0.8120751242768441,
0.609674482151285,0.793469349297956,
0.27075836946980675,0.347798370552479,
0.6316063100119096,0.8851355465731103,
0.604355807787783,0.8060892567852945,
0.4934522551236511,0.8534846687730533,
0.5834992308434733,0.800787461977914,
0.5280202450858129,0.7473582356961576,
0.5356143045430817,0.6496883507504287,
0.49213958570067795,0.7437275774866203,
0.6053008021844791,0.7988498399539076,
0.4998145284420825,0.6239498540244008,
0.5073322073063903,0.8143529141985694,
0.5314538992077555,0.7664399753451294,
0.33472746438539736,0.39758496110337316,
0.5496442245371835,0.5900980851354817,
0.4449976803545061,0.54626984949492,
0.5056689485967935,0.8982644355609901,
0.6563936826376132,0.9127310588700353,
0.5977814617161649,0.7462456587898344,
0.4851791508399502,0.9033760754822955,
0.5346838869205754,0.6527251777734278,
0.5910206558699813,0.8047455876360348,
0.6088003900959845,0.8199630802365346,
0.6196637526182567,0.7944544560714301,
0.49738426286644893,0.6105208850111129,
0.5998741721231478,0.8851814101685355,
0.5032021764376985,0.5095936526668677,
0.5348754871539896,0.7639863795826525,
0.5501394498804222,0.6277051067958902,
0.5620150667305863,0.8342576927122289,
0.539986849559879,0.5937547424197385,
0.47775390989160077,0.5746990733029589,
0.2614834291292238,0.41907710052582486,
0.6802736843179891,0.7178204999842875,H
0.5822581765544989,0.7940781402955128,
0.5984680030967022,0.7970920770600535,
0.5922083739393286,0.8078256436322779,
0.5591106516274715,0.8144075927360876,
0.5950258992066315,0.7899599017888622,
0.7063318468543185,0.7856681157559666,
0.6494673028504783,0.8076689300168751,
0.5714493519942206,0.7554564759261398,
0.6278782823574888,0.8757025987018796,
0.5589441058477759,0.6984745847585986,
0.5902329533510745,0.8061756618836056,
0.5017536901214904,0.87348395360593,
0.5510400042224419,0.6104341622661449,
0.4196762869375867,0.5129528828687557,
0.5750916950494102,0.6089416281664518,
0.5932755914257832,0.8768064758913963,
0.5370333419134302,0.6310114574248934,
0.601863121024757,0.8005014790963112,
0.5855674191909181,0.6671454864389783,
0.5546028891331449,0.7803145888949389,
0.5971187033596694,0.7902544086273248,
0.6837172079717374,0.8085736150801616,
0.6088862557305327,0.8327728739914845,
0.5958060566211494,0.7874352773872203,
0.6357608991071851,0.6564795171228471,
0.5552244376720784,0.7865448545062634,
0.606482566797957,0.7967448367763232,
0.5648525676028469,0.5924524456360603,
0.5924579203255504,0.8039811837288253,
0.5959115114091506,0.7982655904902374,
0.4760160718501461,0.6399765638023341,
0.6273632183414061,0.869262459798666,
0.4781618277184552,0.743866770718801,
0.48680673033795835,0.6333115196096577,
0.559016323690521,0.7707461881038641,
0.5176816469729043,0.5810163012409982,
0.37265534025784414,0.8706653913159776,
0.6586999651477392,0.8670578253978058,
0.460732829223134,0.652037550371829,
0.5615118695197351,0.7637565132375231,
0.6051656693660297,0.799209780057907,
0.570497404367666,0.7400909694955092,
0.4623966939122024,0.4192624066000388,
0.5714728792265066,0.7451228223561638,
0.456534886745606,0.8471916400049682,
0.6313797071105262,0.8229825912161857,
0.6170536340676394,0.8568929658312753,
0.546135950365657,0.7475103867437671,
0.5546323232706917,0.6470625135953745,
0.6911077476145594,0.8971974441706766,
0.5885274330610856,0.7742648352415731,
0.5480616389076844,0.7575203783877126,
0.5982870748554697,0.6603938567547506,
0.5930146219552713,0.6418778337294933,
0.5715857029987224,0.784365780902061,
0.4376433993385882,0.8710455676628539,
0.5783685417923419,0.7943778241873083,
0.5067670367821255,0.6025469896306939,
0.5671795311250668,0.7804958201352904,
0.4343071669896543,0.8691110919405293,
0.6123959204743882,0.8048846189178033,
0.41892877415252144,0.6612077284447047,
0.5689273666117682,0.7612364530816197,
0.5836474287610477,0.7904532257065948,
0.6438749738513659,0.8699070742782974,
0.5497510720348878,0.7981317134150497,
0.5927562834579327,0.7955643523029691,
0.5423035551962138,0.6186249160387192,
0.49022367597537436,0.4835462446738074,
0.6639033434673897,0.8542288445397023,
0.6214008489167839,0.8044260588780453,
0.6075762213273869,0.824383974086748,
0.6161318997018538,0.8224997625086704,
0.5453676316197361,0.7929133614900681,
0.5560202292279348,0.7546288058637588,
0.4547567186372853,0.4385848489155413,
0.5644300940582047,0.829908203535768,
0.5858788199336762,0.8366903173676957,
0.5308426136589852,0.7578916701841814,
0.6022921554203645,0.7975186228312219,
0.6463068793665213,0.7748441717542441,
0.6650004317244849,0.9133531912227106,
0.640881050037028,0.8390659169165392,
0.5861579803661121,0.810773434124768,
0.6571803632293032,0.8424342477444693,
0.66447096736235,0.8643164005455077,
0.7358703965652966,0.9568740977934287,
0.6427675391724144,0.8375257936671054,
0.6368711861716684,0.8527680275883288,
0.2042569206977963,0.8510398435436158,
0.6671635318493623,0.6926811151009584,H
0.5424974598749585,0.6834263989723424,
0.5829196553994418,0.6483593591498926,
0.6510170279177351,0.8466113683471013,
0.5425320340592862,0.6187663449927102,
0.679939734908212,0.7674484681018712,
0.463591244630837,0.5611209392444187,
0.6376693854929911,0.8216912477743471,
0.420521581432115,0.8588732143387673,
0.4275386727185795,0.3895123265205149,
0.701107826236351,0.8476510935548474,
0.5912488574008083,0.8093656461472826,
0.5176142765997508,0.854266138042281,
0.5403150878459577,0.7485660122421802,
0.6028397605214332,0.7834757181254827,
0.5507864579851571,0.7638123072515967,
0.572995791034954,0.8075854397475734,
0.5829075362618702,0.6757389391653768,
0.6699689640476229,0.6441086864248912,
0.478535165725106,0.748518278188858,
0.590937170203193,0.8176179914903323,
0.7000660183943486,0.9066967674433748,
0.6263087802368577,0.8262470233016358,
0.5919687459614591,0.7499774277436057,
0.5465958222627094,0.7627055234685153,
0.5273210625283131,0.4529264703593489,
0.6657977721285991,0.8719896119027861,
0.6624596534628799,0.8608079874995407,
0.452661881396555,0.5131775847777384,
0.4015387925934095,0.8270007628715245,
0.6193259044678698,0.8390897372981516,
0.5956424829402911,0.819931043018852,
0.5992979578531726,0.7396027343865748,
0.49893087581615747,0.7606000304529174,
0.31139527890356816,0.5102121769118998,
0.7157179750198579,0.7296632012339812,H
0.2762025198179081,0.42635109857381687,
0.4789227707020985,0.4855644977040929,
0.4759323073458054,0.5506410981464391,
0.5422549944452777,0.8075390565876434,
0.41988850036707853,0.8651243996271758,
0.5525375436783421,0.6430158286447574,
0.5774747071301425,0.635327883054722,
0.47060174527245463,0.5869410237425471,
0.5451275839201781,0.6576566503617343,
0.6031182508080452,0.7996327063801187,
0.6392178692042129,0.8151137746664631,
0.526990269759606,0.5523372091678492,
0.4762668069533301,0.7279630583313635,
0.5651550838701273,0.8017104867077911,
0.6203201797277003,0.8027458265708136,
0.5139440357066583,0.5954110829926289,
0.4582719755201339,0.4896669435361732,
0.6935148110184046,0.8921844599880835,
0.6411702239583494,0.8184499393380408,
0.6168043075538977,0.7768320357257695,
0.657835174846359,0.7997893545571115,
0.6034971878367731,0.7731246207861405,
0.695625499096451,0.7103901077177899,H
0.6076780313101762,0.7366531022386278,
0.5436845848880084,0.7187516578157969,
0.46136618757229125,0.6131940700864926,
0.6126629976115853,0.843731376133236,
0.653778600026231,0.8428755735216856,
0.6333598562717537,0.751783108817589,
0.527591398917003,0.5293487878783802,
0.6107229998221814,0.8338159648125968,
0.5776915836933001,0.7535116979465064,
0.613447812264115,0.8082825103705964,
0.5611187508391045,0.8046968276351957,
0.5679772481922306,0.6626982329290334,
0.5303158345040061,0.7594411535323636,
0.35728582631291916,0.31457084624027704,
0.42306965746829023,0.7055496280464597,
0.5993824027936066,0.835866471157323,
0.7152216321410493,0.9292642604579825,
0.7043529588097875,0.9213250182674692,
0.5248695230363615,0.7730496487302316,
0.6486187636750822,0.8701515379180121,
0.6021577563793519,0.6841733211505617,
0.4158248578340719,0.46970770262626754,
0.37364173905202247,0.25103712924553767,
0.6001092148085244,0.7713592407462063,
0.577104575326985,0.7716154566193859,
0.6652320057430174,0.8676784017997023,
0.5119772264436457,0.7629272591757362,
0.545507305696732,0.7105248523158549,
0.6080115825908656,0.8269375544318559,
0.6579931457196416,0.8343505301210186,
0.6371034784335825,0.8438810267372637,
0.5541303692200266,0.5214982666710491,
0.5777089078836397,0.7375821490601404,
0.5917930043815739,0.8165510984396915,
0.5745472072419328,0.8051874671129998,
0.39943592456896077,0.5924244232565907,
0.571005663258432,0.6824030970455093,
0.588332180602014,0.7685751206117127,
0.5943556520862574,0.792295729642997,
0.6121306338400623,0.8182733406227822,
0.5364809243394598,0.670886670359253,
0.6461711101314505,0.8358295669554373,
0.5814632302650826,0.8170227625593312,
0.46021814282776197,0.7163604666923007,
0.6019604120593385,0.8180655462926814,
0.5979404528449996,0.7953403450778678,
0.5900384107342003,0.7357436850869309,
0.6070475044243019,0.8076793184512965,
0.5973425008781207,0.7918333576218806,
0.4682439872590396,0.6050037806257496,
0.6125023167453794,0.8126178592721462,
0.5295474465747096,0.5868575567637961,
0.5322031463494088,0.8610592082082487,
0.7197978761326793,0.9384937968283525,
0.6591528504863898,0.8693606297436549,
0.5975157298832228,0.7579269593760246,
0.5739122604999912,0.6523747821916903,
0.5378544282181696,0.723120711927079,
0.717878972843316,0.8617365751372489,
0.6451396298430754,0.8736406657045693,
0.5050683356053066,0.7376416560099447,
0.7122364362405728,0.6753680265171474,H
0.5876561511856789,0.8046098424452552,
0.4713358898233976,0.5217071852968971,
0.6031491306022361,0.8207029257011874,
0.5427736092568007,0.7684809772133304,
0.5912452370540136,0.763947070135795,
0.4874422641884431,0.3976524428719991,
0.6041793840464198,0.731384272115136,
0.5933459694478889,0.7486049877202603,
0.5767501591358456,0.7262848601785937,
0.44163556569497014,0.5389078534685423,
0.4562305409049631,0.42099198600872506,
0.5859758687931991,0.6928990834168159,
0.7883111967570713,0.7865150811870653,H
0.5314619074134135,0.7479541259697987,
0.6097932842521794,0.8654844587867617,
0.5077395937101257,0.45690989597890946,
0.5315819575529622,0.5914852136660076,
0.6196612715693305,0.755274455703839,
0.5940531262146297,0.6624788382829122,
0.5183044065270475,0.6424405726318569,
0.6258444799224739,0.8178546911002413,
0.6092458272855567,0.8025661493669314,
0.5930675951091305,0.8383057115737964,
0.5504760919044663,0.7770791555356844,
0.6255539787708266,0.7918071068752434,
0.6195347566969983,0.8123656246560607,
0.5999740691497537,0.7106488812071989,
0.6954737150538707,0.8344948931607321,
0.6087946636310791,0.7987319279789132,
0.6007844738191476,0.7913161679468896,
0.6096943001466023,0.8361084071051172,
0.5618494923032302,0.3896876566770958,
0.6530603099169356,0.8039846538308565,
0.6076082293443975,0.7995535341946172,
0.569923281394437,0.7881837812017681,
0.712503722128303,0.6505779979938575,H
0.42013533618107046,0.6924693927557303,
0.35960463571448914,0.41349253068358105,
0.4715316428295379,0.593265578058257,
0.6058597656969148,0.7796300886642576,
0.4912150979751393,0.8719897270357736,
0.5854698413997379,0.7870107994180389,
0.33472746438539736,0.37876867133381226,
0.6036169473549787,0.8037616660093447,
0.5406277232300045,0.72976387256345,
0.41799287254973827,0.367503036519133,
0.5832743722689779,0.48225651724297147,
0.5485673620294242,0.6920692802483476,
0.5571499705830842,0.5239633207095521,
0.7012428070466978,0.8837024815735769,
0.5580270761725429,0.6957249220710032,
0.5684440118957631,0.7906157108143171,
0.6333557254386268,0.8908776909894189,
0.49519785717847037,0.5671883662839742,
0.7016029488419676,0.7229511199082969,H
0.5226512091073929,0.7699704985548299,
0.556204896682596,0.7616580802535247,
0.5296541814147817,0.7569939582536621,
0.5399653892574441,0.6499708416676109,
0.6448901649392026,0.8352611863892471,
0.37966560598625965,0.6000392275542148,
0.5948881912833828,0.7598374204386344,
0.6013146566577234,0.7940967734422406,
0.40561863435923784,0.8560397994143316,
0.6665163256079968,0.8684545337617474,
0.44273831436028654,0.44171227480506065,
0.58590212213757,0.8068502993882667,
0.5878872120149328,0.7837594484090384,
0.5630219972482782,0.7652709194285084,
0.5643990890434601,0.8779602479963531,
0.5832663261756278,0.8035689804855339,
0.503586092894405,0.6027080474344431,
0.6938787369888146,0.7008908545758226,H
0.6520649415057759,0.7172518408198875,
0.5494868263335883,0.6174884494136996,
0.509153695953279,0.6031191903774819,
0.47469859562045574,0.8653120663699705,
0.56624224180344,0.8434659241667094,
0.3226227666229781,0.4712649687188014,
0.5402082104073945,0.6225892360879421,
0.4567515258682873,0.5521393246026464,
0.5341216000394962,0.7226179698996883,
0.5216905243837016,0.5683475014971691,
0.7345260978860412,0.8694502823475374,
0.565288008963662,0.7730747981472171,
0.7232326073042655,0.8465546066313053,
0.6198123210034888,0.904950597717108,
0.535485347649636,0.6395737723367841,
0.530632346606936,0.6718321498986448,
0.4215650124648781,0.8705141224531623,
0.5137111239696442,0.7135702382356214,
0.5535653677819871,0.5937757937560137,
0.4446427468276714,0.5176340391248482,
0.6032786859330465,0.7821019281552337,
0.6294592236987051,0.8087471889491343,
0.4834094148266332,0.5784475254796274,
0.5419351336297621,0.6294604397942485,
0.6103480043049603,0.840990462421043,
0.5795398000082215,0.7655091138549879,
0.6428822918742152,0.8336337012366636,
0.5288872545570754,0.28811709422875625,
0.6101907301036334,0.8064007210286748,
0.5996416304419745,0.8054425154878819,
0.2996042700060217,0.3475346306037175,
0.6849526786897048,0.8504128236836467,
0.5176912705802548,0.6359273681836476,
0.6388961271191373,0.8343430101895514,
0.6075704008699347,0.8179577947780394,
0.5714775826412059,0.8015660022803262,
0.6040635707225306,0.7891333660924386,
0.5909879939804717,0.7507429872540509,
0.4634924203474835,0.44575879784399774,
0.5588384343864137,0.63152463257581,
0.5191959892494098,0.8409288999212728,
0.4939287681607782,0.7076322803743543,
0.3550607070263139,0.3981230853745078,
0.4840892371357319,0.4254739236691939,
0.5217452296083567,0.8831486579265607,
0.6294983799638648,0.8208413719318286,
0.613692398835126,0.81788915413214,
0.6914014239249451,0.7667438811216105,H
0.5113414335810527,0.7160065032182648,
0.3975107466552084,0.5288204497386765,
0.48785822798321443,0.8553171092778786,
0.3050017723728682,0.4505540283123011,
0.5801291415539271,0.8347993306442694,
0.7493604911817422,0.745335176526798,H
0.6322715760110605,0.773093500522948,
0.598851443248161,0.8055192688225173,
0.5679575360897134,0.8070837118100009,
0.45508919694811045,0.8553670031622242,
0.4941790416395017,0.86345882098776,
0.5870963974710719,0.752625109647766,
0.5233414510731484,0.7776083657659145,
0.4550449486504489,0.54993887286633,
0.5517833315267598,0.7536808211985511,
0.5348907903663669,0.5944833258946486,
0.4064255936838894,0.23789330290935504,
0.5160575821356739,0.5902612184969152,
0.5465892740260132,0.8185600037670928,
0.5770215891845799,0.7159637523090612,
0.49201787416034853,0.7512594761846284,
0.628071354671438,0.862462073843586,
0.6039109144685195,0.6866847568712292,
0.6067214211313999,0.816872882976712,
0.5943764661784185,0.7857994726416793,
0.534913748685841,0.8144624802696372,
0.5818781410863632,0.7888896247767094,
0.6789773425611247,0.8617319929422438,
0.5326854006736843,0.6037394742618525,
0.5595529787193582,0.6019616564753231,
0.6663300006554757,0.914754751255675,
0.6305393564782844,0.8203406236695859,
0.6143549659477636,0.7628964392375894,
0.5022868669185366,0.6870276526332508,
0.5073984239050594,0.8406327123540548,
0.5383384241820007,0.8050426191211759,
0.534959634973769,0.7604324047598562,
0.7276871820467438,0.9423040900524976,
0.6422939166138608,0.8184458013031374,
0.5725565238712361,0.6142412553657439,
0.5789415390867377,0.7555003450908518,
0.4152259898965547,0.8140118526109806,
0.5693205384901764,0.7617418464426656,
0.5519969809508322,0.6141846246265752,
0.6369775809169325,0.8470348454367553,
0.26894008790900453,0.4240833178283785,
0.6273475562914909,0.813080044292839,
0.4360080344074443,0.3699877660676992,
0.5742621422869926,0.7917878836196317,
0.5634262578289179,0.8501554574650991,
0.548426872660579,0.7693971800048783,
0.4225600865998664,0.4458177365377852,
0.3395050660796992,0.35206205684387715,
0.5967296674334505,0.74808667605935,
0.5547264337254748,0.7907904042209775,
0.6527305124213545,0.7687378144425329,
0.6602284978829183,0.8243971926290324,
0.5701247269434557,0.8059326090938009,
0.6091347116368852,0.6250426782704228,
0.5584869923448275,0.6518861945162089,
0.6625227586120443,0.8169718390766165,
0.5360676998910022,0.7898930966418579,
0.5616996233970379,0.7788680099287227,
0.6621292411685148,0.8519429034874241,
0.5331489136525551,0.6782906541289231,
0.44003162165460824,0.6917688699523736,
0.6053547888522112,0.7695278951279592,
0.5384625927012442,0.6433805127561713,
0.5301774545036012,0.7499551099087527,
0.6806083581610111,0.9064947042291494,
0.5785443261480112,0.7091914844142411,
0.6776800329324902,0.8839164758147967,
0.463886940593423,0.887607117587326,
0.4830900478253837,0.8356298120508378,
0.6152986033840553,0.8242968934635594,
0.4618124486064899,0.5447726388743871,
0.5435141896444778,0.8037965225468262,
0.5590607252589609,0.6075587238652195,
0.6681714929475798,0.8741364590998637,
0.5150779825551007,0.8629725293038547,
0.5237419245265975,0.7843453003988714,
0.6000448930171232,0.7987148310786572,
0.5952834237984008,0.785045566131225,
0.4269943572385538,0.3536609728738187,
0.5079807818083301,0.5957177873144807,
0.5715622110459281,0.8458799395193443,
0.5931593303758371,0.8050511863177705,
0.5910931752960118,0.8376764959854988,
0.5257302020370581,0.5094432358761072,
0.5596686583744592,0.6732915462231406,
0.40441341501246497,0.5870687052556293,
0.30988528057456804,0.4356453004311103,
0.5900089998403106,0.7814250899311733,
0.585987503402844,0.7879607391477879,
0.576969132467039,0.7875217878418083,
0.5651908923556015,0.844967050190412,
0.7621750301638307,0.8970590387118237,
0.5067670367821255,0.4807230816170071,
0.7538377023016405,0.949870576147206,
0.595697049820404,0.806912621443319,
0.5167426047086933,0.7941776525958854,
0.5841499335439106,0.7682234044338994,
0.5973625045226744,0.7969156360522818,
0.5753557676001615,0.8010612047963912,
0.6437976893479778,0.8340314116286414,
0.5793705648347167,0.7883681947856304,
0.5144177578505581,0.5950378599060883,
0.6010389208611787,0.7922252187354315,
0.5995283282918119,0.8092751262011635,
0.5459512160629592,0.638910263506824,
0.5821194612242697,0.7708195922583663,
0.5020503660602503,0.8777451568238112,
0.45795330551558244,0.613432062295478,
0.5658680830780447,0.795579485130023,
0.5058830962140268,0.6689506877267323,
0.5942062773854311,0.8068612670291085,
0.6003274919979514,0.806216619650291,
0.49036215739350647,0.42558220197680585,
0.6064264327733597,0.7926414554743081,
0.6063406649075509,0.7892632287363746,
0.592450803647556,0.813955701705286,
0.6314835617001551,0.8066145736940011,
0.5865247407869604,0.8023756714023493,
0.5190166243075177,0.7652895811507026,
0.5703542840520534,0.7965146484270123,
0.5711097376277954,0.7817989372679265,
0.5715951011654937,0.3541058129492659,
0.4959979545554816,0.4999157932698501,
0.6900712465513807,0.8667505364943938,
0.5261697638843695,0.8834995974224904,
0.5519238010627353,0.8272253520280259,
0.6727873014988432,0.8433907230713207,
0.41484925871529205,0.8370016885293002,
0.5329921095279467,0.6620147612280973,
0.6223036522259705,0.8781343417359148,
0.5817305151666515,0.824509965507107,
0.4231711544408452,0.5445379193480132,
0.5927633712845669,0.7313944989811837,
0.6213887380130588,0.8079321355056073,
0.6542056812561624,0.8857160962870052,
0.5830649673611115,0.7885450224966074,
0.6616330107538128,0.6853384433923176,
0.6932507202172044,0.846760742680931,
0.7290772885549968,0.9234116023023663,
0.50935816559559,0.5987219342639086,
0.5466940013997684,0.6319314747057684,
0.48585792164517344,0.3631684311301106,
0.509411880425706,0.8666975166786033,
0.5887595783038869,0.659132224317492,
0.6343613007374586,0.7978689925519514,
0.6628626183867212,0.8790102581822079,
0.608929151807029,0.7870104347346217,
0.39607017796407773,0.6186597179772618,
0.6522387228983354,0.8527036022083537,
0.49117405039341955,0.6059188761312397,
0.6083090790531308,0.8011189232019414,
0.5733086477685699,0.800318942349297,
0.5994245818081257,0.7200524147164301,
0.5499642973475674,0.82223483314755,
0.6223778034999107,0.8310392303496558,
0.6046287496075754,0.799811719699129,
0.6645733399529639,0.7834454533882744,
0.4971318020375532,0.8243310764676811,
0.6612105558148701,0.868500953551114,
0.5737207284923781,0.8254975981418823,
0.5586210648839152,0.7568043876026922,
0.5317576860951548,0.6805670692998584,
0.5430967992186767,0.7291024522565412,
0.5612590057966691,0.6350565782916257,
0.548388512489654,0.7976691647583758,
0.2722826535157426,0.8655774137319368,
0.6006250060782716,0.8221526182164043,
0.5979933698903029,0.8417189628281867,
0.6347516830927247,0.8152932841334387,
0.6986853041102661,0.8632323645114159,
0.28127898413916513,0.34238481265525084,
0.7329427829584387,0.9292425651762091,
0.5031905076364839,0.6840778933188655,
0.44977476313072307,0.32875470403291635,
0.6086599344898042,0.814170031026429,
0.5432955221265606,0.8113875277040697,
0.44094472629501075,0.8760891280670507,
0.4891065465888953,0.5220088665942666,
0.509390397786594,0.7737419764555519,
0.5639688494330835,0.5944014727320162,
0.7631818250270408,0.9710171045782491,
0.6392178692042129,0.7713635757800278,
0.6327666887213244,0.7960076542819875,
0.508035489259847,0.5801504009445959,
0.6236084603212524,0.6542041899652778,
0.4638278907452728,0.854281877051394,
0.7267312366565043,0.6931091567665606,H
0.607430538959728,0.7940429546259201,
0.5152471075557188,0.5944030800974912,
0.6493555004598337,0.7995435987299885,
0.5845345027475424,0.7742159096293084,
0.6077884134294991,0.8108533418589382,
0.6892554107150394,0.8864168011879705,
0.5655531625075203,0.6478679404279206,
0.5918396701005313,0.9032878188670441,
0.5650475497312465,0.7971907230828309,
0.6376674327664513,0.825509609060055,
0.6337410731878583,0.8229006763163017,
