CD45 APC-A750-A,CD117 PE-A,cell_type
0.7437275774866203,0.47253022579273496,
0.7988498399539076,0.5479614704026193,
0.6239498540244008,0.45657666610858866,
0.8143529141985694,0.5168842936461883,
0.7664399753451294,0.5208801016739097,
0.39758496110337316,0.3951169092902083,
0.5900980851354817,0.5354752565601926,
0.54626984949492,0.35630599674024366,
0.8982644355609901,0.4561652515246631,
0.9127310588700353,0.7203887991509967,
0.7462456587898344,0.6322424254087097,
0.9033760754822955,0.5485664241733959,
0.6527251777734278,0.5225400606701226,
0.8047455876360348,0.5548356979429375,
0.8199630802365346,0.5761839883937773,
0.7944544560714301,0.5736989611803334,
0.6105208850111129,0.5303987385083764,
0.8851814101685355,0.6328835630635526,
0.5095936526668677,0.45064830395035316,
0.7639863795826525,0.5166133759190886,
0.6277051067958902,0.5296319686589828,
0.8342576927122289,0.5772912970177162,
0.5937547424197385,0.5280179898424071,
0.5746990733029589,0.49050726884460777,
0.7178204999842875,0.6710374515953691,G
0.7940781402955128,0.5673151611868686,
0.7970920770600535,0.5499881260355325,
0.8078256436322779,0.5617404916540514,
0.8144075927360876,0.5415229823561991,
0.7899599017888622,0.5728916654921983,
0.7856681157559666,0.7717586211254118,G
0.8076689300168751,0.6715351727251297,
0.7554564759261398,0.6092871110744924,
0.8757025987018796,0.612519376677525,
0.6984745847585986,0.5517111865501229,
0.8061756618836056,0.5605986485393134,
0.87348395360593,0.5435110079908083,
0.4888841549863004,0.36554285287077787,
0.6104341622661449,0.4732569791934452,
0.5129528828687557,0.29753406526079706,
0.6089416281664518,0.6118103294390513,
0.8768064758913963,0.6559581702478955,
0.6310114574248934,0.5197658712871158,
0.8005014790963112,0.5488398941519861,
0.6671454864389783,0.61680936619093,
0.7803145888949389,0.5128688269948839,
0.7902544086273248,0.6474766062801065,
0.8085736150801616,0.7143838256625981,
0.8327728739914845,0.5668689991457019,
0.7874352773872203,0.5487604371257353,
0.6564795171228471,0.6543045751421152,
0.7865448545062634,0.5285894875009424,
0.7967448367763232,0.5661790641817478,
0.5924524456360603,0.49682549133159654,
0.8039811837288253,0.5455541992818891,
0.7982655904902374,0.5448737192083308,
0.6399765638023341,0.4846448979488372,
0.869262459798666,0.6015570109991781,
0.743866770718801,0.5037395925410311,
0.6333115196096577,0.47116178344832305,
0.7707461881038641,0.5533415357314755,
0.5810163012409982,0.4257498619495742,
0.8706653913159776,0.4996754063016017,
0.8670578253978058,0.624756454952518,
0.5447726388743871,0.22724276174360622,
0.652037550371829,0.44876466410642735,
0.7637565132375231,0.5361095353029628,
0.799209780057907,0.5647322362651584,
0.7400909694955092,0.5517183696273346,
0.4192624066000388,0.22395769744363217,
0.7451228223561638,0.545115930574463,
0.8471916400049682,0.47339770038207596,
0.8229825912161857,0.5928923127310222,
0.8568929658312753,0.5938931512037566,
0.7475103867437671,0.6194033318221919,
0.6470625135953745,0.5437282824054388,
0.8971974441706766,0.655786293940908,
0.7742648352415731,0.5232991691953002,
0.7575203783877126,0.5051597965753382,
0.6603938567547506,0.6551114325756081,
0.6418778337294933,0.5853824424994114,
0.784365780902061,0.540385999481164,
0.8710455676628539,0.49883897220177087,
0.7943778241873083,0.5419949099130199,
0.6025469896306939,0.49812502170187994,
0.7804958201352904,0.5385437222755409,
0.8691110919405293,0.2854129076542874,
0.8048846189178033,0.5896947772958235,
0.6612077284447047,0.49969379347329956,
0.7612364530816197,0.5533438778977089,
0.7904532257065948,0.5705141998676158,
0.8699070742782974,0.6103741773151331,
0.7981317134150497,0.514094453320685,
0.7955643523029691,0.5400126161482548,
0.6186249160387192,0.480906498902895,
0.4835462446738074,0.41271989873000325,
0.8542288445397023,0.6264597875228481,
0.8044260588780453,0.5797982225986739,
0.824383974086748,0.5911958238394075,
0.8224997625086704,0.5817258694677124,
0.7929133614900681,0.5411794854958958,
0.7546288058637588,0.5261598688457091,
0.4385848489155413,0.3762764885111897,
0.829908203535768,0.5404246181762603,
0.8366903173676957,0.6245213808119028,
0.7578916701841814,0.4857254150628805,
0.7975186228312219,0.5843238022105193,
0.7748441717542441,0.6356697720295976,
0.9133531912227106,0.6378513761764795,
0.8390659169165392,0.6708097407785136,
0.810773434124768,0.5541490212001325,
0.8424342477444693,0.7292025098083906,
0.8643164005455077,0.6334508791573653,
0.9568740977934287,0.7656722595001686,
0.8375257936671054,0.5924223546302688,
0.8527680275883288,0.601041467470492,
0.8510398435436158,0.43803973538238516,
0.6926811151009584,0.7285334815196892,G
0.6834263989723424,0.5366983499368139,
0.6483593591498926,0.5438736851747308,
0.8466113683471013,0.6244444716123709,
0.6187663449927102,0.4779317227381323,
0.7674484681018712,0.7380919807117265,G
0.5611209392444187,0.435695807933306,
0.8216912477743471,0.5823348249963295,
0.8588732143387673,0.4115766340574547,
0.8473621454993765,0.37158410761754024,
0.3895123265205149,0.3841664049382376,
0.8476510935548474,0.7184669358029848,
0.8093656461472826,0.5492730367618434,
0.854266138042281,0.5667897712838356,
0.7485660122421802,0.5205410983825417,
0.7834757181254827,0.5633187226763696,
0.7638123072515967,0.5023470092421513,
0.8075854397475734,0.5754460473011043,
0.6757389391653768,0.605037432830869,
0.6441086864248912,0.714088034380149,G
0.748518278188858,0.46415193299141466,
0.8176179914903323,0.5607462876012681,
0.9066967674433748,0.7126656323553032,
0.8262470233016358,0.5884931876165065,
0.7499774277436057,0.6321621455647783,
0.7627055234685153,0.5029096159840011,
0.4529264703593489,0.4729876275610784,
0.8719896119027861,0.702291719557492,
0.5329642087460112,0.35442526852752254,
0.8608079874995407,0.6319181687753459,
0.5131775847777384,0.3842250702122081,
0.8270007628715245,0.3854472240932001,
0.8390897372981516,0.5802799196796556,
0.819931043018852,0.573281725467331,
0.7396027343865748,0.6567806221950212,
0.7606000304529174,0.515963899631539,
0.5102121769118998,0.3749919629873937,
0.7296632012339812,0.7635945315185557,G
0.42635109857381687,0.34588919431090115,
0.4855644977040929,0.4691854349349984,
0.5506410981464391,0.489610078485979,
0.8075390565876434,0.5003802285023572,
0.8651243996271758,0.4547810323680371,
0.6430158286447574,0.5596593910149863,
0.635327883054722,0.547629551921022,
0.5869410237425471,0.4361762475986319,
0.6576566503617343,0.5203036438029642,
0.7996327063801187,0.5797696036778356,
0.8151137746664631,0.6191303249712342,
0.5523372091678492,0.49014027768729695,
0.7279630583313635,0.4795218069073037,
0.8017104867077911,0.5407356665367274,
0.8027458265708136,0.6173631273051919,
0.5954110829926289,0.443139939540625,
0.4896669435361732,0.41087992557820263,
0.8921844599880835,0.6478246119777528,
0.8184499393380408,0.6122699107814068,
0.7768320357257695,0.6057275760653358,
0.7997893545571115,0.7074930505630908,
0.7731246207861405,0.5644796839338839,
0.7103901077177899,0.7213594655062971,G
0.7366531022386278,0.6699907587863095,G
0.7187516578157969,0.553118388385279,
0.6131940700864926,0.4604579557755451,
0.843731376133236,0.6832087913079433,
0.8428755735216856,0.6236751519986147,
0.751783108817589,0.6995051588196707,G
0.5293487878783802,0.5141251434127234,
0.8338159648125968,0.6013632727246618,
0.7535116979465064,0.5559331230055713,
0.8082825103705964,0.5732013087680498,
0.8046968276351957,0.5426976130519237,
0.6626982329290334,0.5432745151794807,
0.7594411535323636,0.5829715366455607,
0.31457084624027704,0.33930198731027134,
0.7055496280464597,0.4583482012357118,
0.835866471157323,0.6598562399718951,
0.9292642604579825,0.6908731947856638,
0.9213250182674692,0.7335949887779328,
0.7730496487302316,0.5074400414723109,
0.8701515379180121,0.6693776669934328,
0.6841733211505617,0.5283459755745652,
0.46970770262626754,0.3754297175675422,
0.25103712924553767,0.402816327477204,
0.7713592407462063,0.5411357651458715,
0.7716154566193859,0.5487480146223304,
0.8676784017997023,0.6379310097655353,
0.7629272591757362,0.5214279390116717,
0.7105248523158549,0.6148289622823102,
0.8269375544318559,0.58935202992765,
0.8343505301210186,0.7122080029909283,
0.8438810267372637,0.605079131673787,
0.5214982666710491,0.5028389505964033,
0.7375821490601404,0.558132296102678,
0.8165510984396915,0.590794975572733,
0.8051874671129998,0.5345692181632513,
0.5924244232565907,0.41509127420129294,
0.6824030970455093,0.565339955269311,
0.7685751206117127,0.5882346292463956,
0.792295729642997,0.5678488536465697,
0.8182733406227822,0.6536670282779726,
0.670886670359253,0.5155392587167272,
0.8358295669554373,0.6291187405755971,
0.8170227625593312,0.5620523385165855,
0.33915446470736055,0.3598598552134934,
0.7163604666923007,0.5300822385402711,
0.8180655462926814,0.5675530171258177,
0.7953403450778678,0.5556806800987313,
0.7357436850869309,0.5953234533813524,
0.8076793184512965,0.5722076934343209,
0.7918333576218806,0.5523716030273658,
0.6050037806257496,0.43625774293244846,
0.8126178592721462,0.5735425234103968,
0.5868575567637961,0.46475248697796145,
0.8610592082082487,0.5538489204404278,
0.9384937968283525,0.6808492957992439,
0.8693606297436549,0.6693349469456729,
0.7579269593760246,0.5682779164435658,
0.6523747821916903,0.56592304795835,
0.723120711927079,0.4551032250177119,
0.8617365751372489,0.7500292614841956,
0.8736406657045693,0.6961239265404219,
0.7376416560099447,0.5483294886188035,
0.6753680265171474,0.6431609129629567,
0.8046098424452552,0.5548057638557462,
0.5217071852968971,0.4343620689785003,
0.8207029257011874,0.556847473161135,
0.7684809772133304,0.5319626539679773,
0.763947070135795,0.6543786195738074,
0.3976524428719991,0.17604934113636242,
0.731384272115136,0.648365880663238,
0.7486049877202603,0.5434632326990593,
0.7262848601785937,0.5870383501222769,
0.5389078534685423,0.4379201769276771,
0.42099198600872506,0.4852145486835904,
0.6928990834168159,0.6155505089751282,
0.7865150811870653,0.8335006683243569,
0.7479541259697987,0.5070554166942656,
0.8654844587867617,0.5907641688043527,
0.45690989597890946,0.4064485401316662,
0.5914852136660076,0.472193557342001,
0.755274455703839,0.6783904809355642,G
0.6624788382829122,0.6073134723023988,
0.6424405726318569,0.476303131838125,
0.8178546911002413,0.6027071690851645,
0.8025661493669314,0.58914416913998,
0.8383057115737964,0.5571857109058725,
0.7770791555356844,0.520172200635577,
0.7918071068752434,0.6393869105797007,
0.8123656246560607,0.5907803078491899,
0.7106488812071989,0.6608507697195898,
0.8344948931607321,0.681101642665686,
0.7987319279789132,0.5610343524947616,
0.7913161679468896,0.5907025195472797,
0.8361084071051172,0.6548792910809929,
0.3896876566770958,0.4729233630466691,
0.8039846538308565,0.7137381041187162,
0.7995535341946172,0.5846381240698363,
0.7881837812017681,0.5294359562112814,
0.6505779979938575,0.7042941077341408,G
0.6924693927557303,0.09456378460790346,
0.41349253068358105,0.3884323869640581,
0.593265578058257,0.49992326219084693,
0.7796300886642576,0.555614597499447,
0.8719897270357736,0.46759993618058754,
0.7870107994180389,0.5561734456382869,
0.37876867133381226,0.3069282830930924,
0.8037616660093447,0.564701728424026,
0.72976387256345,0.6043066092649547,
0.367503036519133,0.290256186897012,
0.48225651724297147,0.5078809040885675,
0.6920692802483476,0.5621027964958767,
0.5239633207095521,0.5275429185579562,
0.8837024815735769,0.7226470959861139,
0.6957249220710032,0.5329652664177921,
0.7906157108143171,0.5429518561958276,
0.8908776909894189,0.6005394363464307,
0.5671883662839742,0.43463268209434575,
0.7229511199082969,0.6713703250504938,G
0.7699704985548299,0.5386509565427055,
0.7616580802535247,0.5951889325486984,
0.7569939582536621,0.5286981822940144,
0.6499708416676109,0.5167322450640355,
0.8352611863892471,0.5962533493462907,
0.6000392275542148,0.4224537770756108,
0.7598374204386344,0.5658529004781343,
0.7940967734422406,0.5628287447593776,
0.8560397994143316,0.4020070645281576,
0.8684545337617474,0.7240007244455945,
0.44171227480506065,0.325912395675319,
0.8068502993882667,0.5516177651852026,
0.7837594484090384,0.5547550835916903,
0.7652709194285084,0.5288737041238677,
0.8779602479963531,0.5477554416525057,
0.8035689804855339,0.5468394807066466,
0.6027080474344431,0.4851373579541199,
0.7008908545758226,0.654881920462682,
0.7172518408198875,0.6247392002743174,
0.6174884494136996,0.49390950407196443,
0.6031191903774819,0.4715747902372579,
0.8653120663699705,0.43510922964182425,
0.8434659241667094,0.6183773001604655,
0.4712649687188014,0.320580576433941,
0.6225892360879421,0.4974140851014129,
0.5521393246026464,0.4410295742212792,
0.7226179698996883,0.5585245140442855,
0.5683475014971691,0.43969507554982773,
0.8694502823475374,0.6977923976583815,
0.7730747981472171,0.5324213372172744,
0.8465546066313053,0.7882982528391175,
0.904950597717108,0.5930378900962276,
0.6395737723367841,0.5011781835794655,
0.6718321498986448,0.5122508456071846,
0.8705141224531623,0.41297931619457695,
0.7135702382356214,0.5159114065215079,
0.5937757937560137,0.5271138913650539,
0.7821019281552337,0.5954342312728068,
0.8087471889491343,0.6946638385565562,
0.5784475254796274,0.45838678232342084,
0.6294604397942485,0.5813288568875498,
0.840990462421043,0.6223907178312532,
0.7655091138549879,0.5736480657621096,
0.8336337012366636,0.6106662270196452,
0.28811709422875625,0.31574794852561083,
0.8064007210286748,0.5618417655295324,
0.8054425154878819,0.5630533479673243,
0.3475346306037175,0.31802172524813493,
0.8504128236836467,0.7440827994238873,
0.6359273681836476,0.4939292695411351,
0.8343430101895514,0.6372433724547047,
0.8179577947780394,0.5607890295871587,
0.8015660022803262,0.545719542626286,
0.7891333660924386,0.5875792003084619,
0.7507429872540509,0.5750646663999578,
0.44575879784399774,0.44781910125321017,
0.63152463257581,0.5200583528602871,
0.8409288999212728,0.4867968975638031,
0.7076322803743543,0.512751855888807,
0.3981230853745078,0.3199704004015907,
0.4254739236691939,0.4032487161581044,
0.8831486579265607,0.5422055630801689,
0.8208413719318286,0.6023806015124759,
0.81788915413214,0.5884070921314365,
0.7667438811216105,0.7520697632903459,G
0.7160065032182648,0.5083152192657229,
0.5288204497386765,0.34579429900665,
0.8553171092778786,0.49650564695187355,
0.4505540283123011,0.2977655820101841,
0.8347993306442694,0.6281688302489548,
0.745335176526798,0.8013660531705178,G
0.773093500522948,0.7033262077929141,G
0.8055192688225173,0.586933743492312,
0.8070837118100009,0.563756327204874,
0.8553670031622242,0.4497249440741178,
0.86345882098776,0.513605691462481,
0.752625109647766,0.6156343408033782,
0.7776083657659145,0.5231417563576866,
0.54993887286633,0.44002594059136046,
0.7536808211985511,0.606443145459262,
0.5944833258946486,0.46004346741763474,
0.23789330290935504,0.29176586100530516,
0.5902612184969152,0.44213430683791827,
0.8185600037670928,0.542906420856081,
0.7159637523090612,0.5488026579583274,
0.7512594761846284,0.5155204170447891,
0.862462073843586,0.621312659848779,
0.6866847568712292,0.6363445491370634,
0.816872882976712,0.5645612388733149,
0.7857994726416793,0.5642467957995491,
0.8144624802696372,0.5015652083928529,
0.7888896247767094,0.5586145802718873,
0.8617319929422438,0.6548582785660304,
0.6037394742618525,0.4635251230348765,
0.6019616564753231,0.5315290701653472,
0.914754751255675,0.6454300564464029,
0.8203406236695859,0.5940467745356736,
0.7628964392375894,0.6770450610101763,
0.6870276526332508,0.517353429318986,
0.8406327123540548,0.4858949792841508,
0.8050426191211759,0.5059498100665853,
0.560761234582657,0.28343165208790655,
0.7604324047598562,0.5021244184411807,
0.9423040900524976,0.7573704646542405,
0.8184458013031374,0.6486866127282902,
0.6142412553657439,0.484827852565419,
0.7555003450908518,0.6371999429938981,
0.8140118526109806,0.4635829698710981,
0.7617418464426656,0.6556309601286191,
0.6141846246265752,0.5667124453648582,
0.8470348454367553,0.6851440535281336,
0.4240833178283785,0.4151443614252384,
0.813080044292839,0.5737044091662893,
0.3699877660676992,0.4107398505869307,
0.2938510387164571,0.3615141654785593,
0.7917878836196317,0.5287843942653373,
0.8501554574650991,0.5330984087853423,
0.7693971800048783,0.5106365364323875,
0.4458177365377852,0.3093638534475697,
0.35206205684387715,0.18879866472342818,
0.74808667605935,0.6551363100564187,
0.7907904042209775,0.49307494875698443,
0.7687378144425329,0.5651439665411244,
0.8243971926290324,0.6938646563256821,
0.8059326090938009,0.5187010598485551,
0.6250426782704228,0.6363445491370634,
0.6518861945162089,0.5502811503314103,
0.8169718390766165,0.629776374730503,
0.7898930966418579,0.5101663636658519,
0.7788680099287227,0.5274293876689751,
0.8519429034874241,0.6624900007333385,
0.6782906541289231,0.5601627068527167,
0.6917688699523736,0.46770296140432,
0.7695278951279592,0.5808567979399072,
0.6433805127561713,0.5246852474068272,
0.7499551099087527,0.5113465728550333,
0.9064947042291494,0.6546688649638837,
0.7091914844142411,0.5941382449597387,
0.8839164758147967,0.7086539275079587,
0.887607117587326,0.515633400368684,
0.8356298120508378,0.44914669758427433,
0.8242968934635594,0.5995205428215196,
0.5447726388743871,0.43611507763106366,
0.8037965225468262,0.4934485964251752,
0.6075587238652195,0.5249636157301627,
0.8741364590998637,0.6364960218918291,
0.8629725293038547,0.5170508392927181,
0.7843453003988714,0.49628050542265195,
0.7987148310786572,0.5667223627622433,
0.785045566131225,0.5598217508105631,
0.3536609728738187,0.37386468973974024,
0.5957177873144807,0.4390291871657289,
0.8458799395193443,0.574103176240784,
0.8050511863177705,0.5716819741016441,
0.8376764959854988,0.6511369233414211,
0.5094432358761072,0.42751877202124877,
0.6732915462231406,0.5383344884435942,
0.5870687052556293,0.47467203900098554,
0.6984252668908368,0.43741002004851043,
0.4356453004311103,0.3926050264376829,
0.7814250899311733,0.5551894340615218,
0.7879607391477879,0.5395817500361383,
0.7875217878418083,0.5399876643743979,
0.844967050190412,0.5370932941012745,
0.8970590387118237,0.7522166147967676,
0.4807230816170071,0.5181669247874519,
0.47049886485525655,0.41153499595411347,
0.949870576147206,0.7431960417365489,
0.806912621443319,0.5643265432913455,
0.7941776525958854,0.5091155832789472,
0.7682234044338994,0.5880056124913071,
0.7969156360522818,0.5709028458673701,
0.8010612047963912,0.5514570074399833,
0.8340314116286414,0.6169056283540187,
0.8611208858210896,0.3456041690113366,
0.7883681947856304,0.5552467113946473,
0.5950378599060883,0.4431586173420131,
0.7922252187354315,0.5653682007457498,
0.8092751262011635,0.5875822571899486,
0.638910263506824,0.4857911001204209,
0.7708195922583663,0.5583793080655499,
0.8777451568238112,0.5680617213540815,
0.613432062295478,0.451392846802608,
0.795579485130023,0.5299219494016467,
0.6689506877267323,0.5056347420196018,
0.8068612670291085,0.5582139821935662,
0.806216619650291,0.5587374399890572,
0.42558220197680585,0.39653668069950926,
0.7926414554743081,0.5612343162783304,
0.7892632287363746,0.5965854795048836,
0.813955701705286,0.5625470996527385,
0.8152915405044338,0.41274724779542793,
0.8066145736940011,0.5980638343640616,
0.8023756714023493,0.5749931788210569,
0.7652895811507026,0.517526348140145,
0.7965146484270123,0.5300162788455984,
0.7817989372679265,0.6186342702406739,
0.3541058129492659,0.48678068545863873,
0.4999157932698501,0.4192301370628908,
0.8667505364943938,0.6917784607184875,
0.8834995974224904,0.5383656217881181,
0.8272253520280259,0.5343641590383112,
0.8433907230713207,0.7158691614758657,
0.8370016885293002,0.4410199802944911,
0.6620147612280973,0.5538489204404278,
0.8781343417359148,0.6555189912055849,
0.824509965507107,0.5635976608897876,
0.5445379193480132,0.3702210674165635,
0.7313944989811837,0.5758008305002387,
0.8079321355056073,0.5669382590244986,
0.8857160962870052,0.7151034108638027,
0.7885450224966074,0.5647708608013547,
0.6853384433923176,0.6491176776026821,
0.846760742680931,0.7597851051422403,
0.9234116023023663,0.735864950392207,
0.5987219342639086,0.45966478146839534,
0.6319314747057684,0.47003653855224226,
0.3631684311301106,0.39327099826458967,
0.8666975166786033,0.5040926758452563,
0.659132224317492,0.5695456788432459,
0.7978689925519514,0.6005939348106067,
0.8790102581822079,0.6228679420109533,
0.7870104347346217,0.5570246104115838,
0.6186597179772618,0.3413693528444425,
0.8527036022083537,0.6356363428467391,
0.6059188761312397,0.4726077146879601,
0.8011189232019414,0.5674449895882238,
0.800318942349297,0.5311922708831978,
0.7200524147164301,0.5852740666364382,
0.82223483314755,0.5307170979605063,
0.8310392303496558,0.5903773533517217,
0.799811719699129,0.5628058310449996,
0.7834454533882744,0.7261622538429514,G
0.8243310764676811,0.5180428754792367,
0.868500953551114,0.6346082764274598,
0.8254975981418823,0.5461853169010094,
0.7568043876026922,0.537954193805649,
0.6805670692998584,0.5499881260355325,
0.7291024522565412,0.5794878656485112,
0.6350565782916257,0.5308509306369755,
0.7976691647583758,0.5281242526169286,
0.8655774137319368,0.4619989160780752,
0.8221526182164043,0.5623566852371783,
0.8417189628281867,0.6525084715445433,
0.8152932841334387,0.5994758333737887,
0.8632323645114159,0.7631163748877968,
0.34238481265525084,0.18119684858181517,
0.9292425651762091,0.7114038410351241,
0.6840778933188655,0.4855774373193526,
0.32875470403291635,0.3907894168438721,
0.814170031026429,0.5902947534795745,
0.8113875277040697,0.5890587811905064,
0.8760891280670507,0.46560969475400427,
0.5220088665942666,0.4747349104250866,
0.7737419764555519,0.5025290702067238,
0.5944014727320162,0.4941069266553113,
0.9710171045782491,0.7881938868482748,
0.7713635757800278,0.6982039339559118,G
0.7960076542819875,0.5709818576557067,
0.5801504009445959,0.39710424072000816,
