CD45 APC-A750-A,CD34 ECD-A,cell_type
0.8344047139925,0.8052928225798583,
0.8064024245775919,0.7118178979085862,
0.7954894649185272,0.681447092000094,
0.845389006311853,0.6860581126014653,
0.7704976641403956,0.6307620163821598,
0.8930287234594727,0.5760528456644107,
0.8569259768843382,0.4996380084631669,
0.8869880121265244,0.5416088902109856,
0.8622056356613421,0.7325087977745944,
0.47349204922552274,0.5647360163873784,
0.3958688784789753,0.5502905172291899,
0.8266138749432992,0.6766484220976992,
0.8736857284059564,0.4979101373539648,
0.7875877153557882,0.7922834565915514,H
0.7578980112905117,0.6214873676683362,
0.7983568645923292,0.6434676143383612,
0.41798235043965726,0.557673991422768,
0.8726814472267244,0.7582431484244252,
0.8629934972479326,0.7497572537963426,
0.8468265724191417,0.8063975237248557,
0.8603874164089058,0.5581878529080703,
0.5932910807088833,0.5953778015664252,
0.7605569896999841,0.669205045941004,
0.7789215969294198,0.6462746045181109,
0.8660795005526241,0.5716307395431979,
0.7785152452514468,0.6569457880835828,
0.7595082527532914,0.6045458453922433,
0.8155038128231293,0.672365376264976,
0.7470353393741224,0.6784144791754253,
0.8497904515964773,0.5759717370253544,
0.7739526764289448,0.7170808510197525,
0.8662319022637889,0.5320652375751751,
0.866173226156324,0.5232483846097578,
0.8565677774166982,0.5552646637537566,
0.8387356416312183,0.687102380021278,
0.8571250288698696,0.6669696925423317,
0.7776574300433675,0.7078007628663326,
0.8566502298305261,0.5836475408006115,
0.864183794539775,0.7679980261535263,
0.5318608181765792,0.5835741122395941,
0.8223299247546095,0.6744056101843376,
0.8184081277126157,0.6451592382955116,
0.8122157462277744,0.728194379662051,
0.7903299233271062,0.6665741755264288,
0.7815245748347064,0.6041540554107917,
0.8223390025575454,0.6426414566274185,
0.8668161607178676,0.590471092319871,
0.7486533506902519,0.6623974036464116,
0.794664516836445,0.7079919487243206,
0.7905720229385483,0.6431904157197614,
0.8361927352560166,0.7275110222048368,
0.7498019830343143,0.6529936950590939,
0.880938550827625,0.5451825742234278,
0.8018273347684389,0.731485274833805,
0.7921207113172045,0.6250052278485043,
0.7946549203470276,0.6610039216107008,
0.8402916641698683,0.6858802680290004,
0.8356969277784062,0.6881652613880869,
0.7599783062674806,0.6940335667974725,
0.5331614738959294,0.592344142717381,
0.3980078368014819,0.33376122907594635,
0.5843526230296817,0.6235064764225058,
0.7740773084896946,0.6041259915303797,
0.8049187601208129,0.644077261883226,
0.7747482747766039,0.6683683830605046,
0.792826081955805,0.6799224224135288,
0.7675992399819938,0.6410657394445144,
0.802653369841001,0.6194708544177527,
0.7416752940868613,0.5949833711767148,
0.9471369543392179,0.5082788920899941,
0.7776120250610266,0.6288773461853748,
0.7696476484909266,0.6394568369990207,
0.8781235041288745,0.5488862867227696,
0.7963459069053791,0.6769465164267613,
0.7597260506072384,0.6526078389855817,
0.8071470871725509,0.7002683236609404,
0.12800069254630775,0.5087694860697884,
0.8047830039506618,0.6533186779730754,
0.6877962599796564,0.8250401000717634,H
0.8883731090846929,0.5805965946521314,
0.9277314172595054,0.6121894178126196,
0.7570895053603736,0.64410221112793,
0.8627266242241047,0.5321373035057712,
0.7735858190463754,0.6883658294908358,
0.8714240255529602,0.7111398248628439,
0.29798011685133824,0.5387896844034998,
0.7891890388787143,0.6795155382203596,
0.7740190573821674,0.7095644610678891,
0.9347569475444351,0.5956134858618292,
0.5095536021500001,0.428899280378074,
0.7994138169778194,0.6504194289515652,
0.7903105072502112,0.6836041669935768,
0.3762674526801786,0.5410981619631628,
0.8163600811738627,0.7222230437885311,
0.8149043241027423,0.5793645494723273,
0.7543079669576083,0.6728063615222808,
0.7993274688238857,0.6875603834892476,
0.8128346796530471,0.6784728256775355,
0.7860988867191189,0.6508545439851179,
0.7697148862374629,0.7665221776917631,H
0.797851470420679,0.6797609712105848,
0.7384998863963929,0.6561260984462266,
0.7833498831213072,0.6602672532476902,
0.8606967302903401,0.5528043344610286,
0.7629959805546747,0.7039300362893995,
0.8049563350746485,0.6992450502227431,
0.38342175049261146,0.5293126497812487,
0.7476711866626077,0.6758788612842885,
0.7723793592866913,0.6434759965973972,
0.8051696639870836,0.6624562813641842,
0.8073296925318413,0.7382928487971646,
0.7807230098770996,0.677962100665992,
0.6033382336084765,0.6802598479085425,
0.7496581176446565,0.7007055386037244,
0.8007628798645754,0.6726577423739578,
0.883327801089032,0.6465972117785607,
0.7863008423430398,0.7139101228915917,
0.777049295982522,0.7074713884095303,
0.8173082706699154,0.7278451297624677,
0.8612826460588833,0.7152158849202724,
0.8083805234905361,0.6812274815360573,
0.753749351959563,0.6376053618678729,
0.831978039651392,0.6800887296612297,
0.7933873169228844,0.6369233058676351,
0.47829701239104067,0.5346872543759793,
0.8293927785993491,0.7658933801619422,
0.8634667638509869,0.5911892686020418,
0.9210567508003337,0.476739244308374,
0.8669177093204621,0.5272675116529243,
0.5217142143681957,0.5795196440495408,
0.7657390077291618,0.6362627510639428,
0.8072923908016779,0.695591892344187,
0.7587447989443787,0.6321650584191367,
0.8554786357896333,0.7156994422702003,
0.7657203672167519,0.6232228432774551,
0.9262194734995846,0.5418312626653135,
0.8153494702178864,0.675460824818398,
0.8665182621332382,0.7264574162787905,
0.8359372679700889,0.7018931808575165,
0.880031438619537,0.4009958261625176,
0.7660878713624532,0.6358469853158337,
0.7707999591937326,0.5948567240131352,
0.7710145849836622,0.6495107130702362,
0.8401835674148552,0.706253818902543,
0.8729949116362046,0.5692090705839118,
0.7019150830625464,0.5906052171164258,
0.8528186213930908,0.5469531202682338,
0.8042784397704753,0.682359588841672,
0.882991817534855,0.4629166288354282,
0.788914251219992,0.6586967322537599,
0.7576980228083662,0.6244802388550665,
0.8065032514447295,0.6365570370408814,
0.7825649892760945,0.6505876624907314,
0.7680208901547095,0.6788852935781322,
0.7909808302745872,0.7246365866973051,
0.802166064851294,0.6888024458180537,
0.8595101592663813,0.5352771034917913,
0.7804500718892119,0.6456823118122741,
0.48623811454916177,0.5358281284884746,
0.857219089387319,0.5564526381957463,
0.8172126214804324,0.6676264218630517,
0.9018830427438537,0.5721443981156284,
0.8642993588486593,0.5841778098332335,
0.8203302057106491,0.6887329394095049,
0.7779031453724845,0.6605359553811526,
0.7743812633879907,0.6382364992195445,
0.8006544950558153,0.6786264396821076,
0.7781175210364483,0.7026542039920611,
0.7819730937813693,0.6851063973818089,
0.816186283004001,0.6962921362431107,
0.7911155899522065,0.7269705802408601,
0.7925601899486502,0.6495571789206428,
0.8139295183694286,0.6944433481605938,
0.8144215879487181,0.6552831646186271,
0.7706821792183294,0.5919007554135062,
0.7829461479616172,0.636950704245367,
0.8052792538324278,0.673878115498341,
0.8256511701069427,0.6547135786251044,
0.9298804996124495,0.5970125216651038,
0.7469450756100532,0.690460971074451,
0.8872785159466021,0.6001362609748848,
0.8315172551018503,0.7048139865858469,
0.7891047893064892,0.9070600542047254,H
0.8192886216926796,0.6904247028811213,
0.8678667097503984,0.5827059874897145,
0.8342036215250938,0.693019120022155,
0.781078361141506,0.6132179309913497,
0.7787405445153713,0.6908677812893963,
0.7664735102775179,0.6122903714710946,
0.925445691609462,0.5944914308696957,
0.8720616144962712,0.7416327655380268,
0.8948460268022549,0.47393649975841073,
0.7735183398636802,0.7026851076104915,
0.7371407315512963,0.6621811402534085,
0.841632177745505,0.7052372132294753,
0.8547749333821634,0.47316100864500904,
0.7932777077156451,0.6585798702960437,
0.8435358174291234,0.6921108594150532,
0.7694309445983996,0.6585661046338115,
0.6530290158029405,0.8069212503329957,H
0.7769410967903893,0.6743216795998955,
0.7754639228610622,0.7160309291296499,
0.5064604936780718,0.5671875854989544,
0.7767927439370951,0.6460965919893111,
0.785494897799154,0.6811609614424086,
0.784474124416731,0.6635470567220921,
0.334743405728121,0.6198258926285606,
0.7694029712378334,0.6225311668203719,
0.7814101823366519,0.6488259193773331,
0.8654534196334838,0.5738737856194563,
0.7841473325773444,0.689842096555303,
0.8124490146648519,0.6837676026931412,
0.8801728445409805,0.7146467378440946,
0.7904103377789968,0.6259812692968355,
0.7360426697257917,0.5643117867920912,
0.8652700934612986,0.5334229163008484,
0.7635019454540453,0.7020335294519612,
0.8559654420564837,0.6734092996994653,
0.7972346889835449,0.6140851095415313,
0.824682278193765,0.760750576969455,
0.8093864126407038,0.7141631016431164,
0.786905484355972,0.6652491773125729,
0.7872061300275176,0.6691151985847344,
0.8005061271105658,0.6531194162908549,
0.7601854154677503,0.5992887693417107,
0.7606766043453489,0.6452821561194629,
0.8039115686227332,0.6348585908611197,
0.43814800240370927,0.5593819948630431,
0.857287154426906,0.5140134389037617,
0.6811664162777472,0.6448140113609857,
0.786094150145905,0.6279070053969049,
0.8745535672842004,0.6759830155785896,
0.7654616748714015,0.6363732419150072,
0.7920887663687454,0.6413421233208855,
0.7599439614190644,0.5743104532826856,
0.8139487196205026,0.7095044406633838,
0.776482836965056,0.6822486407306988,
0.7884425548999213,0.6985470157477711,
0.8087278605616343,0.6713826559662168,
0.7592791675893913,0.6788905658739819,
0.8978290748122991,0.5264183505759616,
0.7829480065642818,0.6777161634915408,
0.8327249130059786,0.714256085868964,
0.8964930428384711,0.5660409831053709,
0.8704815164827783,0.6029949663091312,
0.42503791597430907,0.5172757791860245,
0.7640569011493471,0.6671359460333154,
0.7796870560808827,0.7244596490107973,
0.879637548848151,0.5707017001294983,
0.7441657395514738,0.6060658619434494,
0.8726809102462723,0.5425573943270114,
0.8170456541867392,0.6784834334641893,
0.8251696469195781,0.6886633696962835,
0.8039101143256434,0.6551681500282492,
0.7697247696811274,0.6472144218388346,
0.93341975618484,0.5910561663213227,
0.8316539252900976,0.7081826572544482,
0.7566361872737298,0.676010400663759,
0.7580390832481778,0.6372423567057826,
0.870808893380457,0.7295104060276605,
0.7485906098928223,0.6460884874985371,
0.8176522546349062,0.6736751295373415,
0.7901573540331034,0.6555556311041945,
0.8263259146096718,0.5990641728273689,
0.7645295536496045,0.6453966982446162,
0.7915179884048589,0.770591108716483,
0.7735304442641582,0.6554768593553573,
0.8481074365776985,0.8072491020638172,
0.8127853758773297,0.7066691685242417,
0.7565396111481314,0.6481585896282136,
0.7480214914482752,0.6091364348519945,
0.5890385929723211,0.6551681500282492,
0.8795907241180507,0.571523290916733,
0.8648457758805506,0.5049594643521715,
0.8078536838054046,0.6498122512052914,
0.8086054292558349,0.7203522977848172,
0.8926590898972203,0.24433134560397768,
0.9027347380765172,0.6865701063256288,
0.9128633977685163,0.5958015130228944,
0.8370736757424304,0.7287015372057107,
0.8326518697340588,0.6745006174340776,
0.773042059196492,0.6664191163697085,
0.8119580836713332,0.6903430447407618,
0.04987372248725104,0.3691167316448274,
0.7793802464797899,0.6590052213278601,
0.9272383565081771,0.6402130432507818,
0.5904561112817691,0.6585523448914596,
0.764599045651329,0.571243211116388,
0.7899324905107878,0.6847604599310669,
0.7716144828416162,0.6834254776349655,
0.7648620339041845,0.6808017906673866,
0.7774140829505418,0.6845208054290164,
0.7716483097374875,0.631999605334106,
0.7890535690783023,0.647969104890767,
0.7445471386342596,0.6294335394361479,
0.7566444838031887,0.6614624153353076,
0.8531160072134475,0.24275633839260782,
0.7472945086278671,0.5664557426794876,
0.7689043257652471,0.5246911666936063,
0.8011251513968483,0.6756371169772235,
0.7971458239225122,0.6439857098422292,
0.832012667851839,0.7038616127350885,
0.7570289914956213,0.6538108914913492,
0.32765381060874027,0.4378188256597871,
0.7784685095332609,0.6935432658330011,
0.8273236172285184,0.6234738042427274,
0.38988856092629354,0.556269048114427,
0.8253845737116434,0.7039186350729517,
0.7614892572067525,0.8998285297774617,H
0.7896541431741911,0.6870360475707142,
0.8026801200998954,0.6421567923694855,
0.7839063966884665,0.7048327632179682,
0.8697803267388716,0.5579056632485371,
0.7680390356293564,0.6815082629397338,
0.8045161002062349,0.6797088168866585,
0.881615096438856,0.7458029759403895,
0.9097687142085441,0.6882679399772005,
0.786507847926081,0.6636758791103439,
0.8053467734983207,0.6743832363450966,
0.8378089543241284,0.7012662660805727,
0.7773924022134919,0.6500356985177187,
0.7941609441425685,0.6148328530320382,
0.8202267133515535,0.6593397224494297,
0.8084549329846188,0.6842607304134515,
0.7715345967296827,0.692544291695157,
0.7810759408602783,0.6650534891636315,
0.8097866090178926,0.6740131427028485,
0.7724460158204864,0.6254417438123756,
0.8744448063406751,0.5609045098807107,
0.925515939197856,0.6741703676494313,
0.8329696867368312,0.6888765208597525,
0.7913654513893543,0.6801665599338823,
0.8838236486245784,0.6128182097689463,
0.6140589906240953,0.6929621188930215,
0.8337266768398376,0.4107684269251982,
0.8039189898104088,0.671336094513642,
0.804292553277024,0.705520548908298,
0.8829327710460555,0.6235282523291816,
0.8786667921860598,0.6050605086236542,
0.8354176165004511,0.6996680595443281,
0.9115147899698738,0.5707234357624317,
0.8120513634600193,0.7037474401970006,
0.23501147342738277,0.4817758757336186,
0.8072137750882566,0.6815082629397338,
0.838586361456838,0.7289812350722922,
0.7830948538540341,0.6432829253656036,
0.7901741610858248,0.6883005856527536,
0.8971363678555802,0.5204464538897655,
0.782730321709786,0.6778499239314155,
0.7746686502722016,0.6545542047554122,
0.8478202095815496,0.5760123052044955,
0.7685822185651198,0.6266216257366762,
0.7727178416505682,0.6837626565116413,
0.7687527175109823,0.6959048439936337,
0.7660732230951698,0.6731993826927438,
0.8134755895579453,0.6723079178470575,
0.7765595068073754,0.7093524073985799,
0.8037293352837819,0.6901567070873386,
0.8043745602567943,0.6880296969570359,
0.5148007661692175,0.6323301539013743,
0.759708941999012,0.6358469853158337,
0.8189571811139813,0.6918754278270085,
0.7552487568556218,0.8531172203170123,H
0.7556328165022256,0.610542815220132,
0.7841485000073629,0.6729660944720317,
0.77333341473332,0.6788061461072715,
0.4285355272916205,0.5393488076922965,
0.8349154276700743,0.7044412547349505,
0.8144467732907201,0.7004355538070793,
0.8106110772330826,0.6702337214227828,
0.7649950041427741,0.6373786858825602,
0.6976535861417231,0.8144684581371999,H
0.7749855715767257,0.7033158545741941,
0.816020395755322,0.7158328558173123,
0.7676158528619969,0.6705931527608137,
0.8393662151702947,0.6847751109335597,
0.873744671282838,0.44025556235289276,
0.5002597826151411,0.5904207308982555,
0.8071492498170393,0.6869316984806009,
0.8037394223103936,0.6476601921938341,
0.8104390399200591,0.6966356890286939,
0.4856418016324823,0.30469941852653903,
0.8583953119046795,0.7047162699536738,
0.4910089708344149,0.6007254287409504,
0.8674918932811412,0.784404980521014,
0.7299948239776127,0.7640946664790296,H
0.7565130844861033,0.6544526075837108,
0.8516501541483545,0.7773811566591554,
0.813853720599773,0.7032046976713757,
