CD117 PE-A,CD45 APC-A750-A,cell_type
0.8955258588370179,0.8225242355018673,G
0.7932425302744466,0.7925129480949076,G
0.677853606904391,0.7808170483798512,
0.6448683191803672,0.8342965855720247,
0.610397288518806,0.7540322342935187,
0.5631928082309708,0.8853541695473661,
0.4548284929008465,0.8466612652782547,
0.581498821051482,0.8788800730451326,
0.6942158162103499,0.8523197082226728,
0.4547272142253506,0.43571823008407684,
0.649375870092619,0.8141744500117404,
0.5105715342077229,0.8646234294546141,
0.8574943477849274,0.7723483952054101,G
0.6076970135745011,0.7405286311665376,
0.636647984839746,0.7838901669540518,
0.5460496959619913,0.3762260400187368,
0.76819394239179,0.8635470970640459,
0.7508709923539277,0.8531640941998951,
0.8323791491988894,0.8358372885114557,G
0.35450292380110565,0.8503710425351921,
0.5709244689191546,0.5641121307273738,
0.6410387768706186,0.7433783754882677,
0.610456113198546,0.7630605342400839,
0.5142136602472581,0.8564714999174654,
0.6369498646711067,0.7626250292420729,
0.586345867507326,0.7422543978928952,
0.6226282692180723,0.8022673069043601,
0.6650367863117829,0.7288866270410924,
0.47229805907996986,0.8390138084206873,
0.519133754850948,0.8842802884016417,
0.7134060688389444,0.7577351231984176,
0.5751924470141283,0.8566348355464674,
0.5215752885749237,0.8565719497767019,
0.5944665653555624,0.8462773671257471,
0.6452988536024042,0.8271658814822535,
0.7161819821013276,0.8468745980618066,
0.6863710041975639,0.7617056708863941,
0.5372026565205438,0.8463657350106769,
0.8478251068446869,0.8544397882546173,G
0.5873271213756653,0.4982746116222231,
0.6276009303177098,0.8095831518344773,
0.6839664276626751,0.8053799891417732,
0.7552905055278838,0.7987433410548432,
0.6320525733369589,0.7752873403158432,
0.6843854035583601,0.7658502603539756,
0.6473121027742467,0.8095928809158711,
0.5198033308094124,0.8572610110753857,
0.6117868788058747,0.7306207210616413,
0.6907601235058146,0.7799329151712997,
0.6192354474885945,0.7755468091368546,
0.681112874601817,0.8244405366740344,
0.652869875040285,0.7318517609559808,
0.5157593012823785,0.8723965988188467,
0.7161335211427263,0.7876096227581568,
0.6128637005284431,0.777206606710796,
0.6313344396417512,0.779922630190749,
0.6636365271662388,0.8288335393986191,
0.6492199723390625,0.8239091579539372,
0.673600687481272,0.7427581749556191,
0.5667495561398109,0.4996685816663347,
0.3351703626891078,0.35481847363274077,
0.6381343253013742,0.554532391784934,
0.6219434288905428,0.7578686968694793,
0.6031106611425269,0.7909228395231355,
0.6279156860819657,0.7585878010033754,
0.6339653632561594,0.777962583504329,
0.6945710523635373,0.7509258654121671,
0.6501286711429136,0.7884949209423008,
0.6301591073713804,0.7231420303316294,
0.5598313516712262,0.9433443447060317,
0.6304273776997736,0.7616570083661782,
0.4620830501698602,0.8101814506526955,
0.6532089361168123,0.7531212350684681,
0.48118557245747073,0.8693795892347935,
0.628498669027188,0.7817349349938333,
0.6064755737095644,0.7424878214496113,
0.6738059493259201,0.793311035809358,
0.6245564443579448,0.7907773436538762,
0.8851255759058393,0.6653974954529972,G
0.49443165604330264,0.880364542485548,
0.6088001477076771,0.9225465755680693,
0.6362966949701486,0.7396621197367012,
0.5157082117573502,0.8528780746212603,
0.6064079076316263,0.7573419459769939,
0.752651134233347,0.8621994628515738,
0.443548622508237,0.24761435872603477,
0.702329301574013,0.774064604182683,
0.7224891111232212,0.7578062665908735,
0.5353227053243972,0.9300761459343793,
0.45343422424608437,0.4743669853026984,
0.694330563375728,0.7850229493971733,
0.6370677110886676,0.775266531250721,
0.47405551435261745,0.3315183460419311,
0.6931136332724984,0.8031850074248632,
0.6043221089592209,0.8016248084279608,
0.6542616335898764,0.7366810224699025,
0.6616827870651262,0.7849304062759175,
0.6260497439695855,0.7994066792782438,
0.6489035424269536,0.7707527519545049,
0.8448707856050253,0.7531932967240705,G
0.6502416094734891,0.7833485137515418,
0.6543227464976756,0.7197388059944728,
0.6616165874382822,0.7678065236717284,
0.5059416098751143,0.8507025478509591,
0.6989471425582778,0.745992349454414,
0.6576418549751565,0.7909631102567942,
0.4783031944034505,0.3391859222412399,
0.657558715771815,0.7295680925969591,
0.6682106594487337,0.7560489298933327,
0.6518411620318967,0.7911917442519809,
0.7848872336366366,0.7935067420188938,G
0.6532344123333055,0.7649911878702352,
0.660918504793488,0.5748801071889995,
0.6911222545803751,0.7316975740788665,
0.666038070341451,0.7864687995355175,
0.6172362711987824,0.8749572635994937,
0.7021572285761453,0.7709691966952593,
0.6781263729541385,0.7610539068176935,
0.5189696763220386,0.8474455516463894,
0.6783214846287229,0.8042012238870482,
0.6979111201818371,0.8513304995968138,
0.6668473014264062,0.7946329638591957,
0.6498230260153474,0.7360823301627211,
0.6655800187153986,0.8199234616860195,
0.6433407486592719,0.7785640837477661,
0.47673395457508444,0.4408679208255575,
0.40357608352886026,0.8383621088280784,
0.7739575588654332,0.8171527235043915,
0.5428671131457302,0.8536713148715311,
0.5708144154304686,0.9153930414236379,
0.5659874961111113,0.8573698451872356,
0.5407061486784083,0.4874000492396262,
0.648808012083095,0.7489321725409794,
0.656789525277648,0.7934667641110834,
0.6341638619123589,0.7414361708064693,
0.7596135597003191,0.8451100860541029,
0.6327145955860389,0.7489121946824887,
0.5442997703569041,0.9209261588210735,
