CD45 APC-A750-A,SSC-A,cell_type
0.4603243564183977,0.5132267773033415,F
0.778016290862737,0.465370441746283,Lym
0.3582399557459981,0.6733510167801304,
0.5072748045330352,0.481528831759872,F
0.8810497764965965,0.7849404690392526,
0.5756494715871748,0.47856456733707453,F
0.4478878587048272,0.4767740851965772,F
0.7314211980577403,0.6091331089877989,Gra
0.7082003948769111,0.5958767926992415,Gra
0.6951335668406443,0.6699194521920274,Gra
0.8030136915881138,0.5535239306351024,Mono
0.7712762957742352,0.4534961699750437,Lym
0.6851875671008475,0.5974894682604347,Gra
0.4292638323871241,0.48302924498519473,F
0.7438111522989717,0.5774254215015273,Gra
0.7859345437576603,0.450136798228074,Lym
0.5563590662006295,0.5814189005680991,F
0.8278985258447394,0.4596484900728027,Lym
0.7282955694659186,0.6165836877357392,Gra
0.427895566641494,0.45644640998579467,F
0.7836618343960621,0.6833816121301305,
0.6871336761124693,0.5517571699245188,
0.790651598109963,0.4333271403752209,Lym
0.6951801996579052,0.5998186315460848,Gra
0.7545474728454246,0.6043175083173505,Gra
0.784933239874807,0.46084684818822746,Lym
0.8066914050239081,0.5634289942834881,Mono
0.6899139597690189,0.5749940856142587,Gra
0.7230318291763915,0.6219316315947131,Gra
0.7513501349496166,0.6296876586242158,Gra
0.746718917967136,0.6142500494931254,Gra
0.7862818001839064,0.6877165017366064,
0.422677691455703,0.4697233811428641,F
0.6038278408859312,0.5570562467794972,F
0.38186877381949696,0.5109522866866999,F
0.8427996910742582,0.7122670753758874,C
0.7047860849139255,0.618769036536282,Gra
0.6740952745271931,0.5795616563997531,Gra
0.8214168325535011,0.47340530966261984,Lym
0.5128771393744879,0.5152628396969083,F
0.7026055477255027,0.6747184230028535,Gra
0.8285227987650007,0.7216229819997879,C
0.7335065208008844,0.6500802709005722,Gra
0.7044046927948586,0.6887557702175058,Gra
0.7567617827919207,0.5352628709104679,
0.7954077853760911,0.5824828837621125,Mono
0.6746953013131658,0.5486541243442618,
0.7482484413335635,0.7235036467738302,
0.7719014795052482,0.46412867023709625,Lym
0.6897778194562659,0.6206798204543414,Gra
0.7542924717235329,0.6311892537234547,Gra
0.7192516139896821,0.6355543379536648,Gra
0.7181371321790431,0.6474778837974227,Gra
0.8086276492619447,0.7012420214483329,C
0.7557049085370129,0.62396684135664,Gra
0.6145648819415023,0.5257909342600315,F
0.6812192465776044,0.5642269367016407,Gra
0.8955008771209196,0.7728404972887308,
0.7427978125254293,0.6277145811102832,Gra
0.4679872245574068,0.6087411027120502,
0.6218903798520562,0.5684625401022586,
0.7513377317428231,0.6372001584943691,Gra
0.49499687865478315,0.5132558060259342,F
0.6938093284419752,0.585087745163482,Gra
0.750086373628003,0.6174696391111568,Gra
0.6839491829685781,0.6236543465609728,Gra
0.8109915820115142,0.47205241148093746,Lym
0.8549856413232629,0.7956519148664096,C
0.547209553151395,0.4844437767534625,F
0.8052405775568564,0.7045842075676648,C
0.7213914927895829,0.5980662812804334,Gra
0.5964997165394066,0.6240102058955387,
0.7983792202587909,0.708603158439647,C
0.35368593404192294,0.5874698117484506,F
0.5801394918248368,0.4230552945702826,
0.7975423865263792,0.43724427145061645,Lym
0.8114410279140811,0.4774970471774874,Lym
0.902173439642187,0.8222031938848945,
0.8690149418547142,0.752793598173424,C
0.9014676499043935,0.803416325947441,
0.7601617689145022,0.6484500781865007,Gra
0.8036593118274757,0.4718862543516286,Lym
0.7245167346744708,0.6229848550107533,Gra
0.8894781847734778,0.7982473095195347,
0.6044389434769565,0.518561589996947,F
0.7033163508466173,0.6610236461792942,Gra
0.6719082271158583,0.5883081495306375,Gra
0.4281238597569492,0.505671231715854,F
0.41439436637291965,0.4855630561750473,F
0.6802461181642884,0.4417351190710528,
0.8233998826325222,0.5069543570865073,Lym
0.7718378161753403,0.6171535093727991,Gra
0.45239311252484965,0.6862319822937261,
0.7274987294839264,0.5816731152567928,Gra
0.6863952003255136,0.6254811050649906,Gra
0.8374677545821406,0.7655698203963113,C
0.5327240887728755,0.511074181198592,F
0.7250717868085439,0.58665026105254,Gra
0.7325940068813588,0.5978385564664059,Gra
0.7081723638756642,0.6215490271425412,Gra
0.6985238227730622,0.6111617387392224,Gra
0.7588729185740479,0.6158149974302294,Gra
0.7532620538168091,0.6425939135185597,Gra
0.45307116621111965,0.5375756134935948,F
0.5039039356919389,0.5088217852824112,F
0.604969559822204,0.5939907805085766,
0.5228645836679753,0.5081799878828306,F
0.7755339611393058,0.7008948415820754,C
0.7298123593440073,0.6292221708349119,Gra
0.7544323029610122,0.6046544889589363,Gra
0.6841896920153843,0.6100771355629921,Gra
0.710490567387006,0.6497970983852829,Gra
0.7591133361035718,0.6431967738562586,Gra
0.6396034326901006,0.5629754988802164,
0.7435006895087658,0.5827074968875801,Gra
0.7847779186390079,0.6983046200502079,C
0.72792567997359,0.5306660816697583,
0.7310369120654008,0.6204753768532466,Gra
0.7371233555708891,0.619672915717667,Gra
0.7888074648572564,0.42984741951646716,Lym
0.8245578970138437,0.7423383822462285,C
0.8181845530409279,0.7359313471447735,C
0.48155461275948525,0.5226832363007006,F
0.7796601674386301,0.4479435520886458,Lym
0.8088498082342745,0.46543747336586583,Lym
0.7667314998818068,0.6716018177148546,Gra
0.8056121154167374,0.7016651326693485,C
0.40799676242052335,0.5342751466032226,F
0.8807701325564742,0.7068641572456933,
0.7194973268050311,0.6348673446288344,Gra
0.5025342553660886,0.44372160378708914,F
0.8302537118268389,0.5384834952224413,Lym
0.5916857551562136,0.5128418935191631,F
0.7722745135128911,0.641824237668593,Gra
0.5046023324870644,0.4810108429360884,F
0.8003585775209402,0.6151955041928476,
0.45666266259632515,0.4953145564781512,F
0.8201160387524605,0.711364157984048,C
0.7561312693453585,0.6596928330843135,Gra
0.8231261131911454,0.493835166249467,Lym
0.8454691370412587,0.6517934584001661,
0.679903832001154,0.6471528247072031,Gra
0.8196210186506837,0.4754530376567075,Lym
0.4622760253105329,0.5371119205862204,F
0.6963847430706215,0.6059691957061919,Gra
0.8162800109139311,0.6883377035277837,C
0.6872478961750894,0.5864350133843459,Gra
0.5817819741543462,0.5217794515259838,F
0.8298024102240121,0.7037261190705951,C
0.7761915634880672,0.6238808294706681,Gra
0.7111314691549673,0.6167681948356644,Gra
0.7929853401275977,0.4532926839076968,Lym
0.7515874414705879,0.6038193505230837,Gra
0.7701340466747202,0.5755194268400644,Mono
0.7830239508916872,0.697329319792416,C
0.8015355749127265,0.4913182286009362,Lym
0.7557058527440055,0.6803400590883247,Gra
0.8036164972085127,0.47283599988571984,Lym
0.610633946293982,0.5395830857389589,F
0.76417370365241,0.6728540595656997,Gra
0.5394102566250975,0.5344410281919174,F
0.8056897665502076,0.7246766745868144,C
0.7109423075525029,0.6400859953976167,Gra
0.7704515978200961,0.619066558831097,Gra
0.7251074375279786,0.632320991501104,Gra
0.7321740406317115,0.6528211709826872,Gra
0.7232043460124287,0.6908635558361111,Gra
0.5413061278943812,0.448936347375417,F
0.7556328566751982,0.6546082487654317,Gra
0.8064406405688279,0.5522716503788258,Mono
0.8122969124952782,0.516960321068152,Lym
0.7977740754939797,0.48055045183719974,Lym
0.8601149265175305,0.7511292075474627,C
0.3557841394405897,0.48588446405486346,F
0.7303834551685847,0.6946582825003405,Gra
0.8294832472249231,0.5804596860174133,Mono
0.7412310356238117,0.649203048904839,Gra
0.37706654400732953,0.38413924583376696,F
0.3422628791585768,0.6241445775259277,
0.7472933318391892,0.6310702591215235,Gra
0.7984328779281297,0.4710685982784368,Lym
0.7142070371936027,0.5079071946365952,
0.7548319060168026,0.6688303926370288,Gra
0.8495581947700585,0.7276121633995328,C
0.7414878425783781,0.6029729131504297,Gra
0.8083118340561223,0.7187380805332982,C
0.4719547205000766,0.5017684144007328,F
0.4469665816102749,0.48067178792202075,F
0.7352503252504298,0.6280458660474834,Gra
0.8207026971306068,0.49571171903731415,Lym
0.8203408449639601,0.46768184558044834,Lym
0.6878633127309903,0.6238227427007085,Gra
0.6993355271585473,0.653301039305378,Gra
0.7582693121107146,0.6351167013619858,Gra
0.8101173997246311,0.7118800280109698,C
0.4558397944699853,0.6453377777593787,
0.7817789008058839,0.6872641131374804,
0.6011366368730585,0.5717335896408182,F
0.7746717120211123,0.6611856081454569,Gra
0.7111022865053502,0.6063823140921699,Gra
0.7709713601899396,0.4425074688600757,Lym
0.6196750958300807,0.5792470210755234,
0.6973627886545215,0.5837553438797876,Gra
0.7206970135548547,0.6057739385339065,Gra
0.5024769592889685,0.4862592474468715,F
0.6763485055729306,0.4627550567185786,
0.7469738902045451,0.6453984856391689,Gra
0.5042294985353855,0.4146472507426326,F
0.7111007645562993,0.6058365583705682,Gra
0.8360643357309329,0.7580443208773496,C
0.625436658161857,0.46910943028969115,
0.7475958053727878,0.6448192596877474,Gra
0.6968257910177953,0.6290064091778179,Gra
0.7865145665649472,0.4595104443624141,Lym
0.7513471699868118,0.6305555281259625,Gra
0.7073290416350185,0.5993416696964005,Gra
0.7398351607229033,0.6519675409549802,Gra
0.3151814263886659,0.48247496337298273,
0.7166470310108224,0.6270173189715305,Gra
0.6832852692962404,0.5563063463085898,
0.8411069187328226,0.7358078354559702,C
0.7081114689877449,0.6057126931609009,Gra
0.4702430095988045,0.4892338134744271,F
0.7091068732722504,0.556016504193521,
0.8259300127132874,0.5874551812988409,Mono
0.6776086385043163,0.6181957216048954,Gra
0.7479645659600914,0.6446584522518717,Gra
0.6882487469831767,0.5845696866897707,Gra
0.7999764528908796,0.46244437057831556,Lym
0.7302705110205866,0.6390634277530115,Gra
0.7838204324846726,0.6855171505493277,
0.7774186045492458,0.6440933992112747,Gra
0.7544800634160024,0.6516163577018755,Gra
0.8500837373848708,0.7485511596692227,C
0.6377904276975925,0.48811156333273614,
0.7324460044060276,0.6480640927186431,Gra
0.688751532328629,0.5907516540288029,Gra
0.7496265615198539,0.6397317823263191,Gra
0.48345606950585396,0.7009299353371639,
0.831308459306837,0.6259378543136824,
0.5111591515803727,0.35372836696245163,
0.42995290161772726,0.6555959834715004,
0.7308377083350841,0.6519031317299278,Gra
0.7643804396449362,0.6302534659422424,Gra
0.7532292115859123,0.4864157827998923,Lym
0.909489994377309,0.8259525103597095,
0.7414459574086409,0.6067035794207312,Gra
0.7651175470698929,0.6876901201189561,Gra
0.4850988359912136,0.49928117399288735,F
0.8629572136813063,0.7602091487236683,C
0.8041665042341708,0.45299695581204524,Lym
0.5493543307613153,0.4616307280119664,F
0.739847359255926,0.6499667622373317,Gra
0.7137547305257641,0.5991953341018285,Gra
0.34994090969384256,0.41158922445092283,F
0.8035521470256942,0.7132942608274809,C
0.7253965909866127,0.5356093682390708,
0.6441098142636651,0.6168626397423704,Gra
0.3571895953105388,0.5268781506540026,F
0.7794343796476654,0.6413309085242916,Gra
0.42819977575354934,0.5115533125952212,F
0.6834571899053932,0.5979716852693963,Gra
0.7920252486370059,0.713154996615638,C
0.8201593797049407,0.5613912607289503,Mono
0.6990820038983149,0.5819086059799452,Gra
0.6327709464912261,0.6177968704351654,
0.35252132039125916,0.41990080989556344,F
0.8084074005277804,0.7351050848352928,C
0.32407461424981926,0.5128232226836589,F
0.747280398086896,0.6208825093125288,Gra
0.8499750716059477,0.7558727062177341,C
0.7385132163381288,0.6146480544742079,Gra
0.8081070048099296,0.5461709269653282,
0.7784579654676751,0.5972995942890309,Gra
0.7972564139877746,0.7116477698541055,C
0.7387985389065627,0.6347370800251347,Gra
0.8510091019558573,0.7493356840246478,C
0.3429289722512938,0.6627502388977281,
0.6659189813129549,0.5968451400968079,Gra
0.7232190335676277,0.628876185968814,Gra
0.5219427061134075,0.4876919663279324,F
0.600171329947617,0.5208633718235238,F
0.7323360347840172,0.6760774520725913,Gra
0.7953108924278622,0.6862131508471339,C
0.6201508859004102,0.6922814418625898,
0.6927268835686717,0.5649814554582903,Gra
0.8139521008499422,0.72868878829865,C
0.7131190689676883,0.6303946840476549,Gra
0.7142250415904193,0.5768254305495627,Gra
0.6427923614902278,0.58028959457149,Gra
0.7403991159513951,0.5872862273611954,Gra
0.7943462748976459,0.44101966167811046,Lym
0.8611800546109584,0.7838006335776913,C
0.5065420608065276,0.44631469013724756,F
0.7880908358787679,0.6810164168891286,
0.448662551641758,0.46443306478115864,F
0.7420048451091352,0.6527959293354366,Gra
0.8276325975994091,0.4739365299344912,Lym
0.7230523414610225,0.6656138054409211,Gra
0.7985153696301008,0.48417662452338833,Lym
0.8346644324429221,0.7398722325353176,C
0.7782922398135371,0.664301445205838,Gra
0.7993018127955561,0.5008002732497748,Lym
0.7068659980767739,0.6371664021592083,Gra
0.8798646315898249,0.8013839407661746,
0.7291653343544083,0.6263985339229929,Gra
0.6823905236805555,0.6329705998129634,Gra
0.8567347245299395,0.8052167147880465,
0.6946825625385588,0.5976987823489422,Gra
0.5580745124326699,0.4616299348296376,F
0.7067645826508643,0.6026529270981111,Gra
0.3955536874908398,0.45927432204865765,F
0.8808939646256126,0.8006762973980889,
0.739020999171956,0.5969267346001762,Gra
0.6960424979801255,0.5612499459472348,
0.7542667221373467,0.645944222575389,Gra
0.908491687680249,0.8307403509998698,
0.7828546810687075,0.5397913352522234,
0.726490728586067,0.6183251876974217,Gra
0.7960979903805818,0.4177520356819365,Lym
0.8055058329766244,0.45240652388141256,Lym
0.8180628236148278,0.7016927787648336,C
0.8105509823327015,0.4970767201566977,Lym
0.8400523219878804,0.7205369867189374,C
0.5764080371228244,0.5777540669303788,F
0.7517142415159721,0.6291880807024043,Gra
0.6397645126850783,0.6276211822951566,Gra
0.7606966255058679,0.6573824196682704,Gra
0.7332373548224687,0.6238260742954195,Gra
0.8115654232964502,0.5026978571972186,Lym
0.7100705628438799,0.6489845324173317,Gra
0.7466946999589342,0.6367503107849113,Gra
0.7507047433861007,0.6742144822438865,Gra
0.7542612490072017,0.623684355057896,Gra
0.7859352898085348,0.6799868312833279,
0.7464170447733111,0.6462746820677642,Gra
0.8968171475823105,0.8472056387936278,
0.46714081566488674,0.45052853841116475,F
0.6105026501650197,0.5844678634449374,
0.7028389325621268,0.6108886688749467,Gra
0.5584322690900815,0.5333892410313311,F
0.743138104292352,0.6460327558915513,Gra
0.7461122626064153,0.6193692919847339,Gra
0.761453150178265,0.6838923835166557,Gra
0.5202621438952716,0.53206303070696,F
0.8105722164671447,0.43788699490765526,Lym
0.3986977982267624,0.4655670539806101,F
0.8006972540653101,0.6996621090758387,C
0.7217169067682356,0.772149418929711,
0.627885213026795,0.6036883716661785,Gra
0.8265845498598758,0.760103254844783,C
0.6825760090039089,0.6169873203274334,Gra
0.7499931348923405,0.6207027704893979,Gra
0.6144078133182312,0.5518657609532454,F
0.7542909280479297,0.5937485236970307,Gra
0.8475836474797415,0.6979157666591017,
0.6976533526014447,0.6130995884917217,Gra
0.4104933483762342,0.528269006849967,F
0.7317015424762511,0.6171513103922205,Gra
0.5720386098200495,0.5051293740396489,F
0.7985495921867197,0.6705916646501956,
0.8409040146595284,0.6663831846479,
0.6997434459780925,0.6487790558352616,Gra
0.7185137017066691,0.5894792332162889,Gra
0.7763903629582427,0.6397441090224318,Gra
0.7455750315397084,0.670294660096017,Gra
0.7382502234712705,0.6022553388820189,Gra
0.3860821096700341,0.46653223711939673,F
0.5781176122717243,0.5389114220315278,F
0.3957886516833064,0.3020905529541342,
0.6997039861457546,0.5423175907299008,
0.8525597102064715,0.7737260306583446,C
0.6674539824252816,0.5806711981869915,Gra
0.7852048046690954,0.4781718324569254,Lym
0.7288094186566293,0.6281787905019199,Gra
0.7608583840516853,0.6042829999545252,Gra
0.5462408916462507,0.801297122242959,
0.4263523355467923,0.4459961425285495,F
0.783534955097048,0.6310068981465524,Gra
0.22744460319651508,0.4372786462516887,
0.3367584184173504,0.3664276650056526,F
0.7032797645190658,0.5763760377503961,Gra
0.6560964184697446,0.7606976171799524,
0.841752546360656,0.7542261136125376,C
0.849778241198374,0.696293929684021,
0.5504565188268079,0.4936111687459713,F
0.8297288429897837,0.7644754187399417,C
0.7466859962190215,0.644344534533433,Gra
0.6485182198641,0.5587721329926345,
0.7748102703362412,0.4272213493029943,Lym
0.40624561064574194,0.5161329375467966,F
0.6614703188815367,0.5069706803664298,
0.468466702790367,0.6082391471937993,
0.7479861011872645,0.6455077156353983,Gra
0.35008909869092375,0.5060895457625222,F
0.37757301754253175,0.6029073023668988,
0.560643046233959,0.5064265024674164,F
0.7268742782042704,0.6087095578885033,Gra
0.8311623274765987,0.7185583093859745,C
0.8068121036900923,0.7303413099194428,C
0.8208588862872243,0.4629104197774525,Lym
0.7436232738068181,0.6414882662381111,Gra
0.7103842554252376,0.6477870900817186,Gra
0.7637888751044722,0.593617748054326,Gra
0.578733700477559,0.5003147804513564,F
0.7146128133117655,0.8217224659961126,
0.7217502986224814,0.6480584189232564,Gra
0.8455024537213269,0.7822675387212646,C
0.5445842374629501,0.39033735149074134,
0.44862325401300146,0.47457300760141913,F
0.7675939335765334,0.6580304065202436,Gra
0.5711536359301082,0.5104134097405846,F
0.5453638577644214,0.5678245905452083,F
0.4389353856060792,0.5502930916795717,F
0.23510631331816179,0.6270557364876018,
0.7393797725136201,0.557680514794578,
0.8489055732975792,0.7906001547875101,C
0.678581172165534,0.5596998673857704,Gra
0.7604042751502891,0.6270670528019632,Gra
0.7233550477686094,0.6413328534259191,Gra
0.6965559813937956,0.6354833154840621,Gra
0.4563849148810833,0.5036961456016488,F
0.831529260266648,0.46485846179352613,Lym
0.8703635763605755,0.789182876513072,C
0.4732009242522798,0.47479157676428196,F
0.8176105243678429,0.7533623885183143,C
0.7746164217991555,0.6190478262884517,Gra
0.8101129841672253,0.6418147322907449,
0.45758438057374407,0.43229203706009384,F
0.32312057234837327,0.47365422814159064,
0.567127485782734,0.5169086005993153,F
0.44057128260311035,0.5685999448616383,F
0.820374468295992,0.7419558609268747,C
0.2711536204135773,0.45792224296388545,
0.8266357964076465,0.7558544278601164,C
0.8523959573023996,0.7226495074297251,C
0.34217912655074456,0.5431383693085625,F
0.8100744353779216,0.5141287730669456,Lym
0.31388715863220845,0.6282124952509793,
0.48634929213554395,0.44272929028286373,F
0.6737389167190624,0.6485411671211814,Gra
0.7135610085876032,0.6302318565403973,Gra
0.7695852043163804,0.6392169986865595,Gra
0.5575702527210041,0.5092921547661405,F
0.588389311912516,0.5160176778780907,F
0.7438411986447746,0.6398727955280188,Gra
0.792406840215305,0.5558958558611318,Mono
0.3775970367810413,0.5146825354252955,F
0.6946059567600876,0.5958945854506056,Gra
0.8614752451428139,0.7845967690717344,C
0.7613729333143947,0.5915576271561921,Gra
0.8177418753228428,0.7291550250875272,C
0.7614153539022599,0.6375344316876379,Gra
0.6846447239420527,0.5973461752081219,Gra
0.8059944882453325,0.7082435612464657,C
0.4095122572794535,0.3969005522779832,F
0.7075591718761769,0.5863854974402589,Gra
0.46005561077532536,0.49365069854984567,F
0.6760649324716809,0.49893100496841397,
0.7649827111561734,0.685207890869475,Gra
0.37247340884799013,0.4615876393313253,F
0.7513216856208812,0.6532787705515185,Gra
0.6065084271809427,0.5383125065473288,F
0.7480370392350676,0.6559333396824578,Gra
0.6085101503433177,0.679344481514723,
0.5032977154311088,0.5306953242916524,F
0.8061009824097035,0.47470469078362165,Lym
0.7057948928755887,0.6043138818976728,Gra
0.7560796635628723,0.6668678759090004,Gra
0.739428731451553,0.6029853628586325,Gra
0.6829585956983646,0.5950969732608752,Gra
0.42970993083199627,0.45350569348601516,F
0.7698916516297228,0.6463509454119643,Gra
0.701674976498121,0.6240020821018073,Gra
0.7447431223240031,0.5919099593297632,Gra
0.6868234381169773,0.6388305962226136,Gra
0.5608278935892287,0.48843370881301834,F
0.742765961292879,0.6396925201738489,Gra
0.7558690537376742,0.6301407386667576,Gra
0.7379422920344868,0.6503014243520426,Gra
0.3541042043586749,0.7106118533339487,
0.522675875113518,0.5521423237426946,F
0.7066187681276833,0.5614249926378672,
0.4499536413977083,0.4657206105497516,F
0.7417209574824744,0.6177740975675409,Gra
0.696031560658853,0.559026477056407,
0.5648074153989291,0.48030441837646354,F
0.7093775052277693,0.6783764471320812,Gra
0.663430298416056,0.49437372052165257,
0.7641994323575065,0.6695744578966616,Gra
0.8107052976637645,0.46072811915117146,Lym
0.7868185872809078,0.5129111107390881,Lym
0.8164386639230008,0.5066575118590869,Lym
0.7200626950742858,0.6339156645024283,Gra
0.8724108194630926,0.7348810370692895,C
0.719758710822361,0.5847609835126514,Gra
0.7684381847206017,0.638502634258494,Gra
0.6022696707040351,0.5276561583002661,F
0.7858827452162368,0.6950138984236665,C
0.5134046328289742,0.4276772736991934,F
0.7031064447929406,0.6309107152714708,Gra
0.7090152723171927,0.598150086649768,Gra
0.7381245392022501,0.5266701894395196,
0.7500387714276961,0.6626556798141988,Gra
0.8052800349193096,0.4649621443950541,Lym
0.6909024573126413,0.5565376538120856,
0.31080643767021576,0.5182436115496067,
0.3433006031140254,0.659727696465784,
0.4197753334692617,0.6131334476740011,
0.7054258991206502,0.5717498380477677,Gra
0.502412863303893,0.3818155295671766,
0.6972440737014793,0.5895266227307429,Gra
0.29724363384132113,0.48883705975336594,
0.8440386684519786,0.7470159721286173,C
0.6323180101197529,0.571741040119967,
0.7864639782553833,0.7046552439738236,C
0.7844706080796107,0.7006162264312192,C
0.7787090356678383,0.6899556900712445,
0.7012724804890921,0.6343957292405686,Gra
0.7663838642010798,0.6543171986299733,Gra
0.6710705590399442,0.5541237039941278,
0.7412127817930038,0.6200955903326316,Gra
0.7436782840133931,0.6470826247585869,Gra
0.4488978289521722,0.4817393459678372,F
0.7956433661320967,0.42528040241017356,Lym
0.7450525774664034,0.6265116590353145,Gra
0.7303579538149843,0.5911370345289646,Gra
0.4789535864027312,0.516277392961506,F
0.3590486504631428,0.5024693758191464,F
0.43586885812849163,0.47678461664841737,F
0.6876489870501536,0.5641831781350186,Gra
0.7403314196672897,0.6550293548166412,Gra
0.734474986082134,0.6412533064827786,Gra
0.4300055990517848,0.5533972036254897,F
0.8119187713162614,0.7190718095162615,C
0.7478638901327509,0.6342495798404427,Gra
0.6734273802301707,0.6108008738655802,Gra
0.7973969156641543,0.7311517605619879,C
0.6942553037903555,0.6544528071949689,Gra
0.7143176548696129,0.5366790944221642,
0.782091854503773,0.46315002509760833,Lym
0.7452489016815926,0.6373947660085993,Gra
0.719429003127482,0.5706751739140993,Gra
0.7710888030937955,0.7614926775384142,
0.5319629805733948,0.5113201946243008,F
0.7590281980802961,0.5952710217848485,Gra
0.7048897177246269,0.6194574354163781,Gra
0.7526367950921454,0.6113696033595389,Gra
0.6730674802743073,0.7508055410879573,
0.8349758148488557,0.6617713489252971,
0.727938635956875,0.6150646194700989,Gra
0.7500209477124369,0.6447240367081639,Gra
0.34013522035930327,0.5774547708374758,F
0.8818216883598866,0.7874978051535528,
0.8485635258759819,0.7208139522895529,C
0.7851427002217407,0.7363986910726603,C
0.7848044916967005,0.4642043167024722,Lym
0.43734085272881185,0.46253446684526256,F
0.6411576927964973,0.5506234881241932,
0.7433284884573549,0.642497766183442,Gra
0.4106934767386596,0.4724978110119646,F
0.7754284661974452,0.5559488873790023,Mono
0.6892764962168008,0.6189113360866485,Gra
0.30277143903738934,0.5920503905178195,
0.7692344433371703,0.6935553470327748,
0.4762059960966318,0.4706088139554691,F
0.628344148778213,0.5896400860188195,Gra
0.8004283280094595,0.47636255575185943,Lym
0.39197846701048616,0.3994218619882713,F
0.9016373206304903,0.7907390807158272,
0.6735417810980591,0.6162863524694367,Gra
0.6753416242832353,0.35358892910784645,
0.7692538291952773,0.6890791336324141,Gra
0.6781963661290688,0.5933966876134582,Gra
0.768854199595016,0.4359953782556084,Lym
0.7598141478696383,0.6359209187614905,Gra
0.6908197671374158,0.6383329960743799,Gra
0.4230548580232146,0.4533708228000032,F
0.8581183628960093,0.7292687627137354,C
0.7474774981565643,0.6292045553225233,Gra
0.3917289703757801,0.47537354614975325,F
0.4171739656801289,0.4728589789900941,F
0.7722516100179093,0.6744883132320763,Gra
0.7818703321466366,0.6245958265436545,Gra
0.8648625441853766,0.7681871591717123,C
0.3617545756329402,0.6227960793303471,
0.7046863519032075,0.6212866433552572,Gra
0.7081759508306635,0.5775286911500368,Gra
0.8783971479846655,0.7766983805899624,
0.742395738685441,0.6376987750182068,Gra
0.8192719765412568,0.707139628150459,C
0.7388060119099739,0.6903888881198048,Gra
0.6975054863910333,0.6238191116008885,Gra
0.6646249127622892,0.5672595408132032,Gra
0.6898120602579005,0.651043796341944,Gra
0.8356447506869865,0.539198627769182,Lym
0.7603663758854391,0.6327126015394158,Gra
0.7919909203363433,0.6807907184577962,
0.6161823788876625,0.662737530025705,
0.40957038851268973,0.5179473159669729,F
0.45655864926947237,0.3999206288018976,F
0.9309946956496928,0.8754953035101707,
0.4716598437341317,0.618342440866151,
0.7517884577580306,0.6516893017854518,Gra
0.27678442533869113,0.5499780760950705,
